group,label,tickers,leader,primary,signal,target,n_obs,sample_start,sample_end,beta_signal_std,hac_t,hac_p,r2,target_mean_raw,signal_mean_raw,status,hac_maxlags,model,bh_q_all_regressions,harvey_abs_t_ge_3,positive_harvey_t_ge_3
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,entropy_z_l1,next_abs_return,3885,2010-12-21,2026-06-22,-0.0045110335079856885,-0.24983832613571638,0.8027123794176446,0.017651844003684802,0.009959439855290955,0.06132824630049906,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.8162582929196934,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,entropy_z_l1,next_squared_return,3885,2010-12-21,2026-06-22,-0.004511033507985705,-0.24983832613571696,0.8027123794176443,0.017651844003684802,0.00019532445294400476,0.06132824630049906,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.8162582929196934,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,entropy_z_l1,next_range_vol,3897,2010-12-21,2026-06-22,-0.010125831266467083,-0.7481713989241031,0.45435678015298464,0.31666105040948156,0.016125168483606265,0.06046778934155691,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.5326203027716452,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,entropy_z_l1,forward5_rv,3893,2010-12-21,2026-06-15,0.007766806367498455,0.992700585123872,0.3208558897134264,0.7366004602405396,0.1875777265784226,0.06080416328685255,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,entropy_z_l1,same_index_return_dispersion,3895,2010-12-21,2026-06-22,-0.014370635972277264,-0.9732236591041559,0.3304421545744297,0.12853128586858686,0.0005397354572296664,0.06098814648320784,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
russell2000,Russell 2000 same-index ETFs,"['IWM', 'VTWO']",IWM,IWM,entropy_z_l1,same_index_tracking_range,3895,2010-12-21,2026-06-22,-0.014370635972275303,-0.9732236591040164,0.330442154574499,0.12853128586858686,0.0007633012037078378,0.06098814648320784,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.41625937397132134,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,leader_share_z_l1,next_abs_return,3319,2013-01-29,2026-06-22,-0.028122089909739204,-1.522907882195621,0.12778175350796456,0.01070624624882932,0.009390547061987572,-0.08529577605955783,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.21905443458508275,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,leader_share_z_l1,next_squared_return,3319,2013-01-29,2026-06-22,-0.028122089909739224,-1.5229078821956195,0.12778175350796495,0.01070624624882932,0.0001673567661052635,-0.08529577605955783,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.21905443458508275,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,leader_share_z_l1,next_range_vol,3369,2013-01-29,2026-06-22,-0.0497481312288051,-3.2203467319844026,0.0012803563584719909,0.24244997442938965,0.010587949156117098,-0.08548259348085924,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.024582842082662225,True,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,leader_share_z_l1,forward5_rv,3365,2013-01-29,2026-06-15,-0.048811544926615213,-5.340360456737398,9.27619561154741e-08,0.7010534273116078,0.17586081312895932,-0.08626645100872368,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",8.905147787085514e-06,True,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,leader_share_z_l1,same_index_return_dispersion,3365,2013-01-29,2026-06-22,-0.051819395657347875,-3.0244370000324285,0.0024909634520068453,0.012366589106055592,0.0005771124035643678,-0.08531504637028846,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.028684002942083783,True,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,leader_share_z_l1,same_index_tracking_range,3365,2013-01-29,2026-06-22,-0.05181939565734791,-3.024437000032432,0.002490963452006821,0.012366589106055481,0.0008161601881344638,-0.08531504637028846,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.028684002942083783,True,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,hhi_z_l1,next_abs_return,3319,2013-01-29,2026-06-22,-0.04208448544596335,-2.3909334767386072,0.016805597566451676,0.011660666243762496,0.009390547061987572,-0.08278894613891152,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.06205143716843696,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,hhi_z_l1,next_squared_return,3319,2013-01-29,2026-06-22,-0.042084485445963424,-2.3909334767386095,0.016805597566451586,0.011660666243762496,0.0001673567661052635,-0.08278894613891152,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.06205143716843696,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,hhi_z_l1,next_range_vol,3369,2013-01-29,2026-06-22,-0.04249311544301838,-2.744634946252649,0.006057824258103834,0.24177069645063543,0.010587949156117098,-0.08272452623556567,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.03143504908871649,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,hhi_z_l1,forward5_rv,3365,2013-01-29,2026-06-15,-0.046820832745493236,-4.8571275785118875,1.1910086120606863e-06,0.7008442889631104,0.17586081312895932,-0.08362725117675009,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",2.858420668946417e-05,True,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,hhi_z_l1,same_index_return_dispersion,3365,2013-01-29,2026-06-22,-0.05109924746290202,-2.8640148681543924,0.004183083762386752,0.012267623342220424,0.0005771124035643678,-0.08251384651940151,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.028684002942083783,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,hhi_z_l1,same_index_tracking_range,3365,2013-01-29,2026-06-22,-0.05109924746290152,-2.8640148681543804,0.004183083762386911,0.012267623342220424,0.0008161601881344638,-0.08251384651940151,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.028684002942083783,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,fragmentation_z_l1,next_abs_return,3319,2013-01-29,2026-06-22,0.04208448544596348,2.390933476738618,0.016805597566451197,0.011660666243762496,0.009390547061987572,0.08278894613891237,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.06205143716843696,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,fragmentation_z_l1,next_squared_return,3319,2013-01-29,2026-06-22,0.04208448544596346,2.390933476738615,0.01680559756645134,0.011660666243762496,0.0001673567661052635,0.08278894613891237,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.06205143716843696,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,fragmentation_z_l1,next_range_vol,3369,2013-01-29,2026-06-22,0.04249311544301698,2.744634946252535,0.006057824258105937,0.24177069645063576,0.010587949156117098,0.08272452623556652,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.03143504908871649,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,fragmentation_z_l1,forward5_rv,3365,2013-01-29,2026-06-15,0.04682083274549272,4.857127578511834,1.1910086120610071e-06,0.7008442889631104,0.17586081312895932,0.08362725117675099,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",2.858420668946417e-05,True,True
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,fragmentation_z_l1,same_index_return_dispersion,3365,2013-01-29,2026-06-22,0.05109924746290123,2.8640148681543662,0.0041830837623871,0.012267623342220313,0.0005771124035643678,0.08251384651940234,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.028684002942083783,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,fragmentation_z_l1,same_index_tracking_range,3365,2013-01-29,2026-06-22,0.05109924746290108,2.864014868154358,0.004183083762387218,0.012267623342220424,0.0008161601881344638,0.08251384651940234,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.028684002942083783,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,entropy_z_l1,next_abs_return,3319,2013-01-29,2026-06-22,0.04339764547095926,2.480163125211966,0.013132228873845781,0.01176898126914927,0.009390547061987572,0.08366615124987914,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.05730427144950894,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,entropy_z_l1,next_squared_return,3319,2013-01-29,2026-06-22,0.043397645470959194,2.4801631252119654,0.013132228873845799,0.01176898126914927,0.0001673567661052635,0.08366615124987914,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.05730427144950894,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,entropy_z_l1,next_range_vol,3369,2013-01-29,2026-06-22,0.04226762396268566,2.718949096944714,0.0065489685601492695,0.24175050560360567,0.010587949156117098,0.08343743457621866,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.03143504908871649,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,entropy_z_l1,forward5_rv,3365,2013-01-29,2026-06-15,0.047200688917475545,4.865980247173926,1.138908929857465e-06,0.700877818355834,0.17586081312895932,0.08434901953181577,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",2.858420668946417e-05,True,True
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,entropy_z_l1,same_index_return_dispersion,3365,2013-01-29,2026-06-22,0.05199369620141203,2.8905130098788696,0.0038461361129981425,0.012356212535978406,0.0005771124035643678,0.08321300738256773,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.028684002942083783,False,False
em,Emerging-market same-index ETF pair,"['EEM', 'IEMG']",EEM,EEM,entropy_z_l1,same_index_tracking_range,3365,2013-01-29,2026-06-22,0.05199369620141191,2.8905130098788696,0.0038461361129981425,0.012356212535978517,0.0008161601881344638,0.08321300738256773,ok,5,"z(log(target)) ~ z(signal_l1) + z(log(target_l1)) + z(total_dollar_volume_l1), OLS-HAC",0.028684002942083783,False,False
