Date,Close
2021-09-16,60.8120002746582
2021-09-17,59.89799880981445
2021-09-20,59.41400146484375
2021-09-21,59.91999816894531
2021-09-22,60.32400131225586
2021-09-23,62.108001708984375
2021-09-24,62.380001068115234
2021-09-27,60.11399841308594
2021-09-28,57.57600021362305
2021-09-29,57.76599884033203
2021-09-30,58.40800094604492
2021-10-01,59.599998474121094
2021-10-04,57.77399826049805
2021-10-05,59.70399856567383
2021-10-06,60.36000061035156
2021-10-07,61.92399978637695
2021-10-08,61.433998107910156
2021-10-11,61.36000061035156
2021-10-12,61.316001892089844
2021-10-13,62.02000045776367
2021-10-14,62.762001037597656
2021-10-15,63.05799865722656
2021-10-18,65.3479995727539
2021-10-19,66.42400360107422
2021-10-20,66.69000244140625
2021-10-21,66.86799621582031
2021-10-22,67.05799865722656
2021-10-25,66.38200378417969
2021-10-26,64.5260009765625
2021-10-27,64.12200164794922
2021-10-28,65.47599792480469
2021-10-29,67.26799774169922
2021-11-01,64.8219985961914
2021-11-02,65.68599700927734
2021-11-03,65.98400115966797
2021-11-04,67.68000030517578
2021-11-05,68.23799896240234
2021-11-08,70.23799896240234
2021-11-09,69.81199645996094
2021-11-10,66.63200378417969
2021-11-11,67.3759994506836
2021-11-12,68.43399810791016
2021-11-15,67.0260009765625
2021-11-16,68.2020034790039
2021-11-17,68.2699966430664
2021-11-18,68.7020034790039
2021-11-19,68.50199890136719
2021-11-22,66.16000366210938
2021-11-23,65.49600219726562
2021-11-24,66.64800262451172
2021-11-26,65.47799682617188
2021-11-29,68.66000366210938
2021-11-30,66.4219970703125
2021-12-01,61.051998138427734
2021-12-02,62.62200164794922
2021-12-03,60.56399917602539
2021-12-06,58.40800094604492
2021-12-07,63.448001861572266
2021-12-08,64.48799896240234
2021-12-09,63.284000396728516
2021-12-10,66.5260009765625
2021-12-13,66.31999969482422
2021-12-14,63.15999984741211
2021-12-15,67.35600280761719
2021-12-16,64.58399963378906
2021-12-17,66.76599884033203
2021-12-20,66.10600280761719
2021-12-21,67.8499984741211
2021-12-22,69.63200378417969
2021-12-23,69.80400085449219
2021-12-27,73.53399658203125
2021-12-28,73.19999694824219
2021-12-29,73.3479995727539
2021-12-30,71.95600128173828
2021-12-31,71.87999725341797
2022-01-03,66.6240005493164
2022-01-04,64.4280014038086
2022-01-05,60.698001861572266
2022-01-06,62.79999923706055
2022-01-07,62.93199920654297
2022-01-10,64.94200134277344
2022-01-11,64.71199798583984
2022-01-12,64.15799713134766
2022-01-13,61.57600021362305
2022-01-14,62.507999420166016
2022-01-18,61.694000244140625
2022-01-19,61.43199920654297
2022-01-20,60.99800109863281
2022-01-21,57.72999954223633
2022-01-24,58.07400131225586
2022-01-25,54.59000015258789
2022-01-26,54.22999954223633
2022-01-27,53.944000244140625
2022-01-28,56.43199920654297
2022-01-31,59.448001861572266
2022-02-01,60.43600082397461
2022-02-02,61.97600173950195
2022-02-03,59.400001525878906
2022-02-04,62.86600112915039
2022-02-07,61.444000244140625
2022-02-08,62.97200012207031
2022-02-09,65.96800231933594
2022-02-10,65.0719985961914
2022-02-11,62.05400085449219
2022-02-14,62.06999969482422
2022-02-15,64.48400115966797
2022-02-16,64.0719985961914
2022-02-17,62.108001708984375
2022-02-18,60.970001220703125
2022-02-22,59.47999954223633
2022-02-23,56.902000427246094
2022-02-24,63.290000915527344
2022-02-25,64.99400329589844
2022-02-28,68.90399932861328
2022-03-01,67.56600189208984
2022-03-02,68.96199798583984
2022-03-03,67.2699966430664
2022-03-04,67.09200286865234
2022-03-07,58.27399826049805
2022-03-08,55.36600112915039
2022-03-09,57.486000061035156
2022-03-10,57.35200119018555
2022-03-11,55.82600021362305
2022-03-14,55.0880012512207
2022-03-15,56.66400146484375
2022-03-16,59.507999420166016
2022-03-17,60.69599914550781
2022-03-18,63.99399948120117
2022-03-21,62.90599822998047
2022-03-22,65.13800048828125
2022-03-23,64.28600311279297
2022-03-24,67.14199829101562
2022-03-25,66.5459976196289
2022-03-28,67.70600128173828
2022-03-29,69.49600219726562
2022-03-30,68.38600158691406
2022-03-31,68.3479995727539
2022-04-01,67.802001953125
2022-04-04,69.33799743652344
2022-04-05,68.37799835205078
2022-04-06,66.41400146484375
2022-04-07,67.6240005493164
2022-04-08,67.16600036621094
2022-04-11,65.61399841308594
2022-04-12,66.0199966430664
2022-04-13,68.1719970703125
2022-04-14,66.35199737548828
2022-04-18,66.08399963378906
2022-04-19,67.03800201416016
2022-04-20,68.11599731445312
2022-04-21,64.25199890136719
2022-04-22,60.858001708984375
2022-04-25,64.697998046875
2022-04-26,61.29999923706055
2022-04-27,60.06399917602539
2022-04-28,61.72999954223633
2022-04-29,57.801998138427734
2022-05-02,58.40399932861328
2022-05-03,57.305999755859375
2022-05-04,57.4739990234375
2022-05-05,56.90399932861328
2022-05-06,53.27399826049805
2022-05-09,49.04399871826172
2022-05-10,52.358001708984375
2022-05-11,52.19200134277344
2022-05-12,53.332000732421875
2022-05-13,56.310001373291016
2022-05-16,55.11399841308594
2022-05-17,56.5620002746582
2022-05-18,54.11600112915039
2022-05-19,55.03200149536133
2022-05-20,57.055999755859375
2022-05-23,57.27399826049805
2022-05-24,57.167999267578125
2022-05-25,57.4640007019043
2022-05-26,58.86000061035156
2022-05-27,59.57400131225586
2022-05-31,58.827999114990234
2022-06-01,57.8120002746582
2022-06-02,60.64400100708008
2022-06-03,59.327999114990234
2022-06-06,59.39400100708008
2022-06-07,61.07600021362305
2022-06-08,60.10599899291992
2022-06-09,60.70000076293945
2022-06-10,57.6619987487793
2022-06-13,53.29800033569336
2022-06-14,53.84600067138672
2022-06-15,55.50400161743164
2022-06-16,52.74599838256836
2022-06-17,53.79800033569336
2022-06-21,56.20199966430664
2022-06-22,55.6879997253418
2022-06-23,56.79999923706055
2022-06-24,59.130001068115234
2022-06-27,58.849998474121094
2022-06-28,57.290000915527344
2022-06-29,57.16999816894531
2022-06-30,56.58000183105469
2022-07-01,57.369998931884766
2022-07-05,59.0
2022-07-06,59.869998931884766
2022-07-07,61.619998931884766
2022-07-08,62.70000076293945
2022-07-11,62.279998779296875
2022-07-12,59.619998931884766
2022-07-13,58.90999984741211
2022-07-14,57.63999938964844
2022-07-15,60.220001220703125
2022-07-18,58.0
2022-07-19,59.20000076293945
2022-07-20,59.63999938964844
2022-07-21,61.86000061035156
2022-07-22,61.22999954223633
2022-07-25,61.0
2022-07-26,56.2599983215332
2022-07-27,57.93000030517578
2022-07-28,59.400001525878906
2022-07-29,59.650001525878906
2022-08-01,60.060001373291016
2022-08-02,60.369998931884766
2022-08-03,62.880001068115234
2022-08-04,52.61000061035156
2022-08-05,53.38999938964844
2022-08-08,53.31999969482422
2022-08-09,52.189998626708984
2022-08-10,53.88999938964844
2022-08-11,52.52000045776367
2022-08-12,54.290000915527344
2022-08-15,54.08000183105469
2022-08-16,52.939998626708984
2022-08-17,51.93000030517578
2022-08-18,52.27000045776367
2022-08-19,51.290000915527344
2022-08-22,50.31999969482422
2022-08-23,50.59000015258789
2022-08-24,50.15999984741211
2022-08-25,50.869998931884766
2022-08-26,49.56999969482422
2022-08-29,48.689998626708984
2022-08-30,49.040000915527344
2022-08-31,48.689998626708984
2022-09-01,48.54999923706055
2022-09-02,48.599998474121094
2022-09-06,49.650001525878906
2022-09-07,50.45000076293945
2022-09-08,51.709999084472656
2022-09-09,53.59000015258789
2022-09-12,55.84000015258789
2022-09-13,51.869998931884766
2022-09-14,51.939998626708984
2022-09-15,50.81999969482422
2022-09-16,50.41999816894531
2022-09-19,50.7400016784668
2022-09-20,50.77000045776367
2022-09-21,49.79999923706055
2022-09-22,48.7400016784668
2022-09-23,48.59000015258789
2022-09-26,48.290000915527344
2022-09-27,48.5
2022-09-28,49.970001220703125
2022-09-29,49.630001068115234
2022-09-30,49.130001068115234
2022-10-03,50.959999084472656
2022-10-04,52.68000030517578
2022-10-05,53.59000015258789
2022-10-06,53.7400016784668
2022-10-07,51.470001220703125
2022-10-10,51.22999954223633
2022-10-11,48.58000183105469
2022-10-12,48.209999084472656
2022-10-13,49.20000076293945
2022-10-14,48.130001068115234
2022-10-17,50.459999084472656
2022-10-18,51.560001373291016
2022-10-19,51.790000915527344
2022-10-20,51.59000015258789
2022-10-21,53.75
2022-10-24,54.900001525878906
2022-10-25,55.91999816894531
2022-10-26,55.4900016784668
2022-10-27,56.0099983215332
2022-10-28,57.099998474121094
2022-10-31,57.15999984741211
2022-11-01,56.41999816894531
2022-11-02,53.22999954223633
2022-11-03,45.93000030517578
2022-11-04,47.099998474121094
2022-11-07,47.86000061035156
2022-11-08,50.599998474121094
2022-11-09,49.880001068115234
2022-11-10,54.38999938964844
2022-11-11,56.130001068115234
2022-11-14,55.52000045776367
2022-11-15,56.20000076293945
2022-11-16,54.689998626708984
2022-11-17,54.13999938964844
2022-11-18,52.150001525878906
2022-11-21,52.31999969482422
2022-11-22,52.279998779296875
2022-11-23,53.349998474121094
2022-11-25,52.90999984741211
2022-11-28,52.08000183105469
2022-11-29,51.59000015258789
2022-11-30,53.15999984741211
2022-12-01,55.380001068115234
2022-12-02,53.61000061035156
2022-12-05,51.66999816894531
2022-12-06,50.849998474121094
2022-12-07,51.599998474121094
2022-12-08,52.90999984741211
2022-12-09,52.130001068115234
2022-12-12,53.63999938964844
2022-12-13,54.709999084472656
2022-12-14,54.27000045776367
2022-12-15,52.16999816894531
2022-12-16,51.91999816894531
2022-12-19,49.97999954223633
2022-12-20,50.470001220703125
2022-12-21,50.0099983215332
2022-12-22,49.150001525878906
2022-12-23,48.72999954223633
2022-12-27,48.54999923706055
2022-12-28,47.86000061035156
2022-12-29,49.209999084472656
2022-12-30,48.88999938964844
2023-01-03,48.52000045776367
2023-01-04,48.29999923706055
2023-01-05,47.45000076293945
2023-01-06,48.689998626708984
2023-01-09,49.40999984741211
2023-01-10,48.41999816894531
2023-01-11,48.79999923706055
2023-01-12,48.400001525878906
2023-01-13,48.869998931884766
2023-01-17,50.099998474121094
2023-01-18,48.380001068115234
2023-01-19,48.41999816894531
2023-01-20,49.27000045776367
2023-01-23,50.5099983215332
2023-01-24,51.09000015258789
2023-01-25,51.7599983215332
2023-01-26,53.209999084472656
2023-01-27,52.70000076293945
2023-01-30,51.04999923706055
2023-01-31,52.34000015258789
2023-02-01,53.09000015258789
2023-02-02,53.849998474121094
2023-02-03,53.0
2023-02-06,51.9900016784668
2023-02-07,53.779998779296875
2023-02-08,59.63999938964844
2023-02-09,57.81999969482422
2023-02-10,59.61000061035156
2023-02-13,60.150001525878906
2023-02-14,61.189998626708984
2023-02-15,62.810001373291016
2023-02-16,61.38999938964844
2023-02-17,60.63999938964844
2023-02-21,59.709999084472656
2023-02-22,60.209999084472656
2023-02-23,60.58000183105469
2023-02-24,58.86000061035156
2023-02-27,59.619998931884766
2023-02-28,59.439998626708984
2023-03-01,58.439998626708984
2023-03-02,59.63999938964844
2023-03-03,60.84000015258789
2023-03-06,61.310001373291016
2023-03-07,60.369998931884766
2023-03-08,61.790000915527344
2023-03-09,59.95000076293945
2023-03-10,58.7599983215332
2023-03-13,59.27000045776367
2023-03-14,60.88999938964844
2023-03-15,60.38999938964844
2023-03-16,61.880001068115234
2023-03-17,61.220001220703125
2023-03-20,61.540000915527344
2023-03-21,62.459999084472656
2023-03-22,61.209999084472656
2023-03-23,63.25
2023-03-24,62.9900016784668
2023-03-27,63.97999954223633
2023-03-28,64.2699966430664
2023-03-29,64.80999755859375
2023-03-30,65.80999755859375
2023-03-31,66.45999908447266
2023-04-03,66.30999755859375
2023-04-04,65.97000122070312
2023-04-05,65.1500015258789
2023-04-06,65.5199966430664
2023-04-10,66.91000366210938
2023-04-11,67.0
2023-04-12,67.19000244140625
2023-04-13,68.38999938964844
2023-04-14,68.06999969482422
2023-04-17,67.70999908447266
2023-04-18,67.81999969482422
2023-04-19,67.31999969482422
2023-04-20,66.9000015258789
2023-04-21,66.77999877929688
2023-04-24,66.25
2023-04-25,63.16999816894531
2023-04-26,63.400001525878906
2023-04-27,63.060001373291016
2023-04-28,63.04999923706055
2023-05-01,62.810001373291016
2023-05-02,61.439998626708984
2023-05-03,60.4900016784668
2023-05-04,61.18000030517578
2023-05-05,64.58999633789062
2023-05-08,66.08000183105469
2023-05-09,66.4000015258789
2023-05-10,67.01000213623047
2023-05-11,67.5
2023-05-12,67.7699966430664
2023-05-15,68.55999755859375
2023-05-16,68.30999755859375
2023-05-17,68.43000030517578
2023-05-18,68.13999938964844
2023-05-19,69.62999725341797
2023-05-22,69.5199966430664
2023-05-23,68.08999633789062
2023-05-24,66.58999633789062
2023-05-25,67.16999816894531
2023-05-26,67.7699966430664
2023-05-30,68.54000091552734
2023-05-31,68.33000183105469
2023-06-01,68.63999938964844
2023-06-02,68.12999725341797
2023-06-05,71.2699966430664
2023-06-06,69.54000091552734
2023-06-07,67.05999755859375
2023-06-08,69.0
2023-06-09,68.01000213623047
2023-06-12,69.83999633789062
2023-06-13,70.48999786376953
2023-06-14,71.4800033569336
2023-06-15,73.58999633789062
2023-06-16,72.77999877929688
2023-06-20,71.66000366210938
2023-06-21,71.11000061035156
2023-06-22,71.86000061035156
2023-06-23,71.58999633789062
2023-06-26,71.05999755859375
2023-06-27,73.66000366210938
2023-06-28,74.33000183105469
2023-06-29,75.08999633789062
2023-06-30,75.58999633789062
2023-07-03,74.66000366210938
2023-07-05,74.30999755859375
2023-07-06,74.6500015258789
2023-07-07,74.68000030517578
2023-07-10,77.86000061035156
2023-07-11,78.31999969482422
2023-07-12,76.72000122070312
2023-07-13,78.25
2023-07-14,78.91999816894531
2023-07-17,80.27999877929688
2023-07-18,80.23999786376953
2023-07-19,78.69000244140625
2023-07-20,77.69999694824219
2023-07-21,78.16000366210938
2023-07-24,77.2699966430664
2023-07-25,78.33999633789062
2023-07-26,77.26000213623047
2023-07-27,76.58000183105469
2023-07-28,76.80000305175781
2023-07-31,77.72000122070312
2023-08-01,78.02999877929688
2023-08-02,74.31999969482422
2023-08-03,75.76000213623047
2023-08-04,56.77000045776367
2023-08-07,57.70000076293945
2023-08-08,58.56999969482422
2023-08-09,59.779998779296875
2023-08-10,60.560001373291016
2023-08-11,59.68000030517578
2023-08-14,59.65999984741211
2023-08-15,59.16999816894531
2023-08-16,58.18000030517578
2023-08-17,57.40999984741211
2023-08-18,57.15999984741211
2023-08-21,58.38999938964844
2023-08-22,58.31999969482422
2023-08-23,59.189998626708984
2023-08-24,58.150001525878906
2023-08-25,58.810001373291016
2023-08-28,58.70000076293945
2023-08-29,60.630001068115234
2023-08-30,61.220001220703125
2023-08-31,60.209999084472656
2023-09-01,60.869998931884766
2023-09-05,61.90999984741211
2023-09-06,62.22999954223633
2023-09-07,63.16999816894531
2023-09-08,64.06999969482422
2023-09-11,65.06999969482422
2023-09-12,63.5
2023-09-13,62.619998931884766
2023-09-14,63.099998474121094
2023-09-15,61.02000045776367
2023-09-18,60.45000076293945
2023-09-19,60.439998626708984
2023-09-20,60.150001525878906
2023-09-21,58.779998779296875
2023-09-22,58.2400016784668
2023-09-25,58.11000061035156
2023-09-26,57.43000030517578
2023-09-27,58.13999938964844
2023-09-28,58.599998474121094
2023-09-29,58.68000030517578
2023-10-02,58.630001068115234
2023-10-03,57.61000061035156
2023-10-04,58.2599983215332
2023-10-05,58.02000045776367
2023-10-06,59.93000030517578
2023-10-09,59.5099983215332
2023-10-10,59.400001525878906
2023-10-11,58.970001220703125
2023-10-12,58.0
2023-10-13,57.7599983215332
2023-10-16,59.13999938964844
2023-10-17,58.650001525878906
2023-10-18,57.66999816894531
2023-10-19,57.77000045776367
2023-10-20,56.36000061035156
2023-10-23,56.099998474121094
2023-10-24,57.540000915527344
2023-10-25,55.939998626708984
2023-10-26,55.720001220703125
2023-10-27,56.2599983215332
2023-10-30,56.31999969482422
2023-10-31,57.16999816894531
2023-11-01,57.310001373291016
2023-11-02,57.59000015258789
2023-11-03,50.47999954223633
2023-11-06,50.099998474121094
2023-11-07,49.52000045776367
2023-11-08,50.2400016784668
2023-11-09,49.66999816894531
2023-11-10,50.81999969482422
2023-11-13,50.29999923706055
2023-11-14,51.31999969482422
2023-11-15,51.060001373291016
2023-11-16,50.41999816894531
2023-11-17,51.2599983215332
2023-11-20,51.90999984741211
2023-11-21,52.58000183105469
2023-11-22,52.970001220703125
2023-11-24,53.43000030517578
2023-11-27,53.7400016784668
2023-11-28,52.790000915527344
2023-11-29,53.599998474121094
2023-11-30,52.560001373291016
2023-12-01,52.4900016784668
2023-12-04,52.25
2023-12-05,52.52000045776367
2023-12-06,51.83000183105469
2023-12-07,51.31999969482422
2023-12-08,52.15999984741211
2023-12-11,53.63999938964844
2023-12-12,55.040000915527344
2023-12-13,55.349998474121094
2023-12-14,57.04999923706055
2023-12-15,57.83000183105469
2023-12-18,56.11000061035156
2023-12-19,57.7599983215332
2023-12-20,57.45000076293945
2023-12-21,58.5099983215332
2023-12-22,59.27000045776367
2023-12-26,59.79999923706055
2023-12-27,59.34000015258789
2023-12-28,59.400001525878906
2023-12-29,58.529998779296875
2024-01-02,57.779998779296875
2024-01-03,57.849998474121094
2024-01-04,58.38999938964844
2024-01-05,58.34000015258789
2024-01-08,61.2599983215332
2024-01-09,59.400001525878906
2024-01-10,61.369998931884766
2024-01-11,62.25
2024-01-12,62.439998626708984
2024-01-16,62.0
2024-01-17,60.619998931884766
2024-01-18,61.40999984741211
2024-01-19,60.900001525878906
2024-01-22,62.65999984741211
2024-01-23,64.41000366210938
2024-01-24,66.11000061035156
2024-01-25,65.55000305175781
2024-01-26,66.12000274658203
2024-01-29,66.44999694824219
2024-01-30,66.70999908447266
2024-01-31,64.48999786376953
2024-02-01,66.44999694824219
2024-02-02,66.44000244140625
2024-02-05,66.08999633789062
2024-02-06,67.4800033569336
2024-02-07,70.02999877929688
2024-02-08,67.8499984741211
2024-02-09,70.44000244140625
2024-02-12,70.26000213623047
2024-02-13,69.4000015258789
2024-02-14,70.87999725341797
2024-02-15,70.26000213623047
2024-02-16,68.4800033569336
2024-02-20,67.91000366210938
2024-02-21,65.33999633789062
2024-02-22,66.95999908447266
2024-02-23,67.63999938964844
2024-02-26,68.4000015258789
2024-02-27,69.94999694824219
2024-02-28,69.51000213623047
2024-02-29,69.11000061035156
2024-03-01,70.44000244140625
2024-03-04,71.38999938964844
2024-03-05,69.04000091552734
2024-03-06,71.31999969482422
2024-03-07,73.06999969482422
2024-03-08,71.3499984741211
2024-03-11,71.45999908447266
2024-03-12,71.33999633789062
2024-03-13,70.18000030517578
2024-03-14,68.04000091552734
2024-03-15,66.72000122070312
2024-03-18,67.55000305175781
2024-03-19,67.79000091552734
2024-03-20,67.87000274658203
2024-03-21,68.56999969482422
2024-03-22,68.30000305175781
2024-03-25,67.88999938964844
2024-03-26,67.44999694824219
2024-03-27,67.2699966430664
2024-03-28,68.30999755859375
2024-04-01,67.81999969482422
2024-04-02,68.8499984741211
2024-04-03,71.31999969482422
2024-04-04,69.2300033569336
2024-04-05,70.91000366210938
2024-04-08,68.38999938964844
2024-04-09,68.22000122070312
2024-04-10,68.12999725341797
2024-04-11,68.22000122070312
2024-04-12,66.44999694824219
2024-04-15,64.7300033569336
2024-04-16,64.4800033569336
2024-04-17,64.66000366210938
2024-04-18,64.02999877929688
2024-04-19,63.400001525878906
2024-04-22,63.689998626708984
2024-04-23,64.80000305175781
2024-04-24,65.44999694824219
2024-04-25,64.02999877929688
2024-04-26,64.18000030517578
2024-04-29,64.30000305175781
2024-04-30,63.18000030517578
2024-05-01,63.529998779296875
2024-05-02,65.19999694824219
2024-05-03,58.880001068115234
2024-05-06,58.810001373291016
2024-05-07,59.43000030517578
2024-05-08,59.630001068115234
2024-05-09,58.11000061035156
2024-05-10,58.15999984741211
2024-05-13,59.630001068115234
2024-05-14,60.20000076293945
2024-05-15,60.72999954223633
2024-05-16,61.2400016784668
2024-05-17,61.43000030517578
2024-05-20,62.34000015258789
2024-05-21,61.310001373291016
2024-05-22,61.56999969482422
2024-05-23,60.93000030517578
2024-05-24,61.349998474121094
2024-05-28,59.45000076293945
2024-05-29,59.72999954223633
2024-05-30,58.0
2024-05-31,59.31999969482422
2024-06-03,58.79999923706055
2024-06-04,58.63999938964844
2024-06-05,59.709999084472656
2024-06-06,59.75
2024-06-07,59.720001220703125
2024-06-10,60.09000015258789
2024-06-11,59.7400016784668
2024-06-12,60.619998931884766
2024-06-13,60.22999954223633
2024-06-14,60.779998779296875
2024-06-17,60.900001525878906
2024-06-18,59.150001525878906
2024-06-20,57.939998626708984
2024-06-21,58.560001373291016
2024-06-24,58.279998779296875
2024-06-25,58.689998626708984
2024-06-26,58.11000061035156
2024-06-27,60.040000915527344
2024-06-28,60.27000045776367
2024-07-01,59.849998474121094
2024-07-02,61.0099983215332
2024-07-03,60.72999954223633
2024-07-05,61.09000015258789
2024-07-08,60.11000061035156
2024-07-09,60.279998779296875
2024-07-10,59.59000015258789
2024-07-11,58.790000915527344
2024-07-12,59.54999923706055
2024-07-15,59.900001525878906
2024-07-16,59.47999954223633
2024-07-17,59.11000061035156
2024-07-18,58.130001068115234
2024-07-19,58.47999954223633
2024-07-22,58.45000076293945
2024-07-23,57.939998626708984
2024-07-24,56.63999938964844
2024-07-25,57.310001373291016
2024-07-26,57.0
2024-07-29,57.38999938964844
2024-07-30,57.5
2024-07-31,58.040000915527344
2024-08-01,57.20000076293945
2024-08-02,56.5099983215332
2024-08-05,55.38999938964844
2024-08-06,55.810001373291016
2024-08-07,69.93000030517578
2024-08-08,68.68000030517578
2024-08-09,69.69000244140625
2024-08-12,70.36000061035156
2024-08-13,71.5
2024-08-14,72.79000091552734
2024-08-15,73.4000015258789
2024-08-16,74.72000122070312
2024-08-19,74.7699966430664
2024-08-20,75.56999969482422
2024-08-21,75.41999816894531
2024-08-22,74.48999786376953
2024-08-23,74.7300033569336
2024-08-26,75.18000030517578
2024-08-27,75.97000122070312
2024-08-28,75.61000061035156
2024-08-29,76.2699966430664
2024-08-30,76.70999908447266
2024-09-03,77.12999725341797
2024-09-04,76.87000274658203
2024-09-05,75.80000305175781
2024-09-06,75.16000366210938
2024-09-09,75.0999984741211
2024-09-10,76.06999969482422
2024-09-11,76.63999938964844
2024-09-12,74.48999786376953
2024-09-13,75.01000213623047
2024-09-16,76.33999633789062
2024-09-17,75.61000061035156
2024-09-18,74.68000030517578
2024-09-19,75.66000366210938
2024-09-20,76.77999877929688
2024-09-23,77.44000244140625
2024-09-24,77.45999908447266
2024-09-25,76.61000061035156
2024-09-26,77.20999908447266
2024-09-27,77.44999694824219
2024-09-30,77.55000305175781
2024-10-01,76.48999786376953
2024-10-02,77.58999633789062
2024-10-03,76.9800033569336
2024-10-04,78.01000213623047
2024-10-07,77.4800033569336
2024-10-08,77.77999877929688
2024-10-09,80.33000183105469
2024-10-10,82.4800033569336
2024-10-11,82.87000274658203
2024-10-14,82.83000183105469
2024-10-15,82.63999938964844
2024-10-16,82.12000274658203
2024-10-17,80.86000061035156
2024-10-18,81.06999969482422
2024-10-21,82.05000305175781
2024-10-22,82.44000244140625
2024-10-23,80.37000274658203
2024-10-24,80.62000274658203
2024-10-25,80.33999633789062
2024-10-28,80.76000213623047
2024-10-29,79.37000274658203
2024-10-30,78.73999786376953
2024-10-31,78.66000366210938
2024-11-01,78.80000305175781
2024-11-04,78.83999633789062
2024-11-05,77.91999816894531
2024-11-06,80.87000274658203
2024-11-07,83.68000030517578
2024-11-08,92.04000091552734
2024-11-11,97.18000030517578
2024-11-12,99.1500015258789
2024-11-13,97.87999725341797
2024-11-14,94.45999908447266
2024-11-15,94.19999694824219
2024-11-18,91.87999725341797
2024-11-19,90.79000091552734
2024-11-20,92.44999694824219
2024-11-21,94.0199966430664
2024-11-22,92.7699966430664
2024-11-25,93.12000274658203
2024-11-26,96.44000244140625
2024-11-27,94.05999755859375
2024-11-29,95.05000305175781
2024-12-02,95.31999969482422
2024-12-03,95.29000091552734
2024-12-04,98.19000244140625
2024-12-05,98.45999908447266
2024-12-06,99.20999908447266
2024-12-09,97.04000091552734
2024-12-10,97.12999725341797
2024-12-11,98.04000091552734
2024-12-12,98.5999984741211
2024-12-13,97.94999694824219
2024-12-16,98.16000366210938
2024-12-17,97.62000274658203
2024-12-18,93.36000061035156
2024-12-19,94.8499984741211
2024-12-20,97.19000244140625
2024-12-23,96.41999816894531
2024-12-24,97.80999755859375
2024-12-26,97.29000091552734
2024-12-27,96.08000183105469
2024-12-30,95.12999725341797
2024-12-31,94.4800033569336
2025-01-02,94.75
2025-01-03,97.47000122070312
2025-01-06,97.94000244140625
2025-01-07,95.93000030517578
2025-01-08,96.04000091552734
2025-01-10,94.55999755859375
2025-01-13,93.83000183105469
2025-01-14,92.48999786376953
2025-01-15,93.05999755859375
2025-01-16,94.05000305175781
2025-01-17,94.2300033569336
2025-01-21,97.19999694824219
2025-01-22,98.23999786376953
2025-01-23,97.44999694824219
2025-01-24,96.9000015258789
2025-01-27,96.7699966430664
2025-01-28,99.83000183105469
2025-01-29,99.33000183105469
2025-01-30,100.93000030517578
2025-01-31,100.87999725341797
2025-02-03,100.9000015258789
2025-02-04,102.77999877929688
2025-02-05,105.06999969482422
2025-02-06,104.72000122070312
2025-02-07,107.66000366210938
2025-02-10,109.55000305175781
2025-02-11,108.33000183105469
2025-02-12,107.69999694824219
2025-02-13,109.9800033569336
2025-02-14,111.63999938964844
2025-02-18,114.26000213623047
2025-02-19,114.56999969482422
2025-02-20,114.20999908447266
2025-02-21,110.0199966430664
2025-02-24,108.69000244140625
2025-02-25,108.05999755859375
2025-02-26,109.0199966430664
2025-02-27,107.08999633789062
2025-02-28,108.01000213623047
2025-03-03,106.54000091552734
2025-03-04,106.4800033569336
2025-03-05,106.80000305175781
2025-03-06,101.72000122070312
2025-03-07,101.27999877929688
2025-03-10,96.04000091552734
2025-03-11,98.27999877929688
2025-03-12,97.93000030517578
2025-03-13,93.41999816894531
2025-03-14,96.25
2025-03-17,96.66999816894531
2025-03-18,96.91000366210938
2025-03-19,98.16999816894531
2025-03-20,98.44999694824219
2025-03-21,98.6500015258789
2025-03-24,99.79000091552734
2025-03-25,102.08999633789062
2025-03-26,101.01000213623047
2025-03-27,99.54000091552734
2025-03-28,96.5999984741211
2025-03-31,96.26000213623047
2025-04-01,96.66999816894531
2025-04-02,98.08000183105469
2025-04-03,89.44000244140625
2025-04-04,84.70999908447266
2025-04-07,88.0
2025-04-08,88.1500015258789
2025-04-09,99.93000030517578
2025-04-10,96.31999969482422
2025-04-11,97.7300033569336
2025-04-14,96.8499984741211
2025-04-15,99.19999694824219
2025-04-16,96.06999969482422
2025-04-17,96.12999725341797
2025-04-21,92.72000122070312
2025-04-22,94.37000274658203
2025-04-23,97.0
2025-04-24,100.72000122070312
2025-04-25,101.80000305175781
2025-04-28,102.63999938964844
2025-04-29,104.20999908447266
2025-04-30,103.76000213623047
2025-05-01,104.20999908447266
2025-05-02,106.18000030517578
2025-05-05,108.69000244140625
2025-05-06,107.13999938964844
2025-05-07,106.72000122070312
2025-05-08,97.73999786376953
2025-05-09,97.41999816894531
2025-05-12,102.04000091552734
2025-05-13,105.05000305175781
2025-05-14,103.2300033569336
2025-05-15,102.55999755859375
2025-05-16,104.58999633789062
2025-05-19,104.75
2025-05-20,104.79000091552734
2025-05-21,102.83999633789062
2025-05-22,103.62000274658203
2025-05-23,103.16000366210938
2025-05-27,104.73999786376953
2025-05-28,104.51000213623047
2025-05-29,102.04000091552734
2025-05-30,101.77999877929688
2025-06-02,102.47000122070312
2025-06-03,102.87999725341797
2025-06-04,101.62000274658203
2025-06-05,103.5
2025-06-06,104.94000244140625
2025-06-09,102.08000183105469
2025-06-10,101.62999725341797
2025-06-11,102.0199966430664
2025-06-12,101.66000366210938
2025-06-13,100.83000183105469
