Date,Close
2021-09-28,136.93099975585938
2021-09-29,134.65499877929688
2021-09-30,135.5780029296875
2021-10-01,135.0760040283203
2021-10-04,131.49000549316406
2021-10-05,131.80799865722656
2021-10-06,134.98800659179688
2021-10-07,139.85000610351562
2021-10-08,137.80299377441406
2021-10-11,135.7010040283203
2021-10-12,135.7220001220703
2021-10-13,139.89700317382812
2021-10-14,140.6750030517578
2021-10-15,142.45799255371094
2021-10-18,146.51100158691406
2021-10-19,148.57400512695312
2021-10-20,148.7469940185547
2021-10-21,149.67100524902344
2021-10-22,142.5850067138672
2021-10-25,142.51600646972656
2021-10-26,136.3699951171875
2021-10-27,136.11199951171875
2021-10-28,145.6999969482422
2021-10-29,146.67300415039062
2021-11-01,152.76199340820312
2021-11-02,147.66400146484375
2021-11-03,149.53399658203125
2021-11-04,154.05599975585938
2021-11-05,152.80599975585938
2021-11-08,153.3769989013672
2021-11-09,155.48500061035156
2021-11-10,147.39999389648438
2021-11-11,149.03399658203125
2021-11-12,166.95199584960938
2021-11-15,165.64999389648438
2021-11-16,167.53199768066406
2021-11-17,163.781005859375
2021-11-18,168.1300048828125
2021-11-19,169.05999755859375
2021-11-22,159.50100708007812
2021-11-23,157.30599975585938
2021-11-24,162.8699951171875
2021-11-26,157.6699981689453
2021-11-29,156.70199584960938
2021-11-30,152.1790008544922
2021-12-01,145.9709930419922
2021-12-02,144.71499633789062
2021-12-03,141.0
2021-12-06,142.81199645996094
2021-12-07,152.05099487304688
2021-12-08,152.0290069580078
2021-12-09,149.4949951171875
2021-12-10,146.1580047607422
2021-12-13,139.71499633789062
2021-12-14,135.42799377441406
2021-12-15,136.80799865722656
2021-12-16,132.68800354003906
2021-12-17,132.33999633789062
2021-12-20,128.2169952392578
2021-12-21,137.01100158691406
2021-12-22,138.56300354003906
2021-12-23,143.93299865722656
2021-12-27,140.0590057373047
2021-12-28,137.56199645996094
2021-12-29,139.20799255371094
2021-12-30,139.82400512695312
2021-12-31,137.73899841308594
2022-01-03,136.31399536132812
2022-01-04,122.18599700927734
2022-01-05,119.0009994506836
2022-01-06,116.89299774169922
2022-01-07,114.447998046875
2022-01-10,113.11699676513672
2022-01-11,115.73100280761719
2022-01-12,116.8759994506836
2022-01-13,106.43599700927734
2022-01-14,110.29100036621094
2022-01-18,105.46600341796875
2022-01-19,103.09500122070312
2022-01-20,102.3949966430664
2022-01-21,88.21199798583984
2022-01-24,93.8489990234375
2022-01-25,89.23899841308594
2022-01-26,86.89199829101562
2022-01-27,81.57599639892578
2022-01-28,87.2229995727539
2022-01-31,96.42400360107422
2022-02-01,98.41999816894531
2022-02-02,88.58799743652344
2022-02-03,80.94400024414062
2022-02-04,87.5999984741211
2022-02-07,86.68900299072266
2022-02-08,87.80000305175781
2022-02-09,92.49700164794922
2022-02-10,89.33399963378906
2022-02-11,85.4000015258789
2022-02-14,84.74500274658203
2022-02-15,88.94999694824219
2022-02-16,74.68499755859375
2022-02-17,66.0
2022-02-18,65.68800354003906
2022-02-22,62.61600112915039
2022-02-23,62.6609992980957
2022-02-24,66.39800262451172
2022-02-25,67.69499969482422
2022-02-28,69.4260025024414
2022-03-01,67.34400177001953
2022-03-02,65.98300170898438
2022-03-03,64.07499694824219
2022-03-04,60.08399963378906
2022-03-07,56.08000183105469
2022-03-08,51.494998931884766
2022-03-09,58.76499938964844
2022-03-10,55.31800079345703
2022-03-11,54.4370002746582
2022-03-14,51.255001068115234
2022-03-15,55.34299850463867
2022-03-16,62.237998962402344
2022-03-17,65.73799896240234
2022-03-18,78.0
2022-03-21,68.34500122070312
2022-03-22,72.70099639892578
2022-03-23,70.35900115966797
2022-03-24,70.5
2022-03-25,67.9530029296875
2022-03-28,70.16000366210938
2022-03-29,74.39800262451172
2022-03-30,70.55999755859375
2022-03-31,67.59600067138672
2022-04-01,69.30000305175781
2022-04-04,72.72899627685547
2022-04-05,70.29199981689453
2022-04-06,65.65799713134766
2022-04-07,64.39700317382812
2022-04-08,60.31800079345703
2022-04-11,61.737998962402344
2022-04-12,59.10599899291992
2022-04-13,60.47800064086914
2022-04-14,57.95100021362305
2022-04-18,58.099998474121094
2022-04-19,60.5629997253418
2022-04-20,52.5
2022-04-21,48.099998474121094
2022-04-22,45.99700164794922
2022-04-25,45.92100143432617
2022-04-26,42.808998107910156
2022-04-27,41.619998931884766
2022-04-28,44.327999114990234
2022-04-29,42.68199920654297
2022-05-02,45.29800033569336
2022-05-03,46.52000045776367
2022-05-04,48.54899978637695
2022-05-05,41.308998107910156
2022-05-06,37.749000549316406
2022-05-09,34.00400161743164
2022-05-10,33.53900146484375
2022-05-11,31.858999252319336
2022-05-12,35.35100173950195
2022-05-13,40.24800109863281
2022-05-16,35.994998931884766
2022-05-17,37.263999938964844
2022-05-18,36.0620002746582
2022-05-19,39.132999420166016
2022-05-20,36.3849983215332
2022-05-23,36.8489990234375
2022-05-24,32.48400115966797
2022-05-25,33.31100082397461
2022-05-26,35.13199996948242
2022-05-27,36.90399932861328
2022-05-31,37.512001037597656
2022-06-01,36.15299987792969
2022-06-02,39.887001037597656
2022-06-03,35.36600112915039
2022-06-06,36.0620002746582
2022-06-07,38.07400131225586
2022-06-08,39.14699935913086
2022-06-09,37.138999938964844
2022-06-10,34.84299850463867
2022-06-13,31.29400062561035
2022-06-14,30.354000091552734
2022-06-15,32.60300064086914
2022-06-16,30.523000717163086
2022-06-17,31.68899917602539
2022-06-21,32.82500076293945
2022-06-22,33.854000091552734
2022-06-23,36.382999420166016
2022-06-24,38.52299880981445
2022-06-27,37.32099914550781
2022-06-28,35.0260009765625
2022-06-29,33.04999923706055
2022-06-30,31.239999771118164
2022-07-01,31.40999984741211
2022-07-05,34.0
2022-07-06,33.040000915527344
2022-07-07,35.33000183105469
2022-07-08,35.56999969482422
2022-07-11,32.31999969482422
2022-07-12,32.380001068115234
2022-07-13,32.150001525878906
2022-07-14,30.670000076293945
2022-07-15,31.270000457763672
2022-07-18,32.540000915527344
2022-07-19,34.369998931884766
2022-07-20,38.4900016784668
2022-07-21,40.400001525878906
2022-07-22,37.349998474121094
2022-07-25,36.709999084472656
2022-07-26,31.549999237060547
2022-07-27,35.2400016784668
2022-07-28,35.90999984741211
2022-07-29,34.83000183105469
2022-08-01,36.439998626708984
2022-08-02,37.7400016784668
2022-08-03,41.93000030517578
2022-08-04,41.02000045776367
2022-08-05,40.810001373291016
2022-08-08,39.77000045776367
2022-08-09,36.75
2022-08-10,40.61000061035156
2022-08-11,40.41999816894531
2022-08-12,40.7599983215332
2022-08-15,39.84000015258789
2022-08-16,39.58000183105469
2022-08-17,37.29999923706055
2022-08-18,36.86000061035156
2022-08-19,34.20000076293945
2022-08-22,33.18000030517578
2022-08-23,32.470001220703125
2022-08-24,33.290000915527344
2022-08-25,34.34000015258789
2022-08-26,32.41999816894531
2022-08-29,31.940000534057617
2022-08-30,31.360000610351562
2022-08-31,31.649999618530273
2022-09-01,31.270000457763672
2022-09-02,30.110000610351562
2022-09-06,29.84000015258789
2022-09-07,30.979999542236328
2022-09-08,31.940000534057617
2022-09-09,34.810001373291016
2022-09-12,35.15999984741211
2022-09-13,32.70000076293945
2022-09-14,33.689998626708984
2022-09-15,33.849998474121094
2022-09-16,31.729999542236328
2022-09-19,32.939998626708984
2022-09-20,30.950000762939453
2022-09-21,30.549999237060547
2022-09-22,28.56999969482422
2022-09-23,28.760000228881836
2022-09-26,28.25
2022-09-27,27.850000381469727
2022-09-28,29.239999771118164
2022-09-29,26.770000457763672
2022-09-30,26.940000534057617
2022-10-03,27.760000228881836
2022-10-04,31.530000686645508
2022-10-05,30.829999923706055
2022-10-06,30.059999465942383
2022-10-07,27.209999084472656
2022-10-10,26.450000762939453
2022-10-11,25.670000076293945
2022-10-12,25.989999771118164
2022-10-13,26.239999771118164
2022-10-14,26.059999465942383
2022-10-17,27.760000228881836
2022-10-18,28.729999542236328
2022-10-19,28.350000381469727
2022-10-20,29.729999542236328
2022-10-21,29.75
2022-10-24,28.75
2022-10-25,29.829999923706055
2022-10-26,29.059999465942383
2022-10-27,34.099998474121094
2022-10-28,34.189998626708984
2022-10-31,34.22999954223633
2022-11-01,34.790000915527344
2022-11-02,33.5099983215332
2022-11-03,33.7400016784668
2022-11-04,32.150001525878906
2022-11-07,32.2400016784668
2022-11-08,32.79999923706055
2022-11-09,30.899999618530273
2022-11-10,36.5099983215332
2022-11-11,39.439998626708984
2022-11-14,38.400001525878906
2022-11-15,40.02000045776367
2022-11-16,38.5099983215332
2022-11-17,37.720001220703125
2022-11-18,36.59000015258789
2022-11-21,35.209999084472656
2022-11-22,35.279998779296875
2022-11-23,36.77000045776367
2022-11-25,36.790000915527344
2022-11-28,38.029998779296875
2022-11-29,37.150001525878906
2022-11-30,40.880001068115234
2022-12-01,43.400001525878906
2022-12-02,43.060001373291016
2022-12-05,40.790000915527344
2022-12-06,38.970001220703125
2022-12-07,38.4900016784668
2022-12-08,38.63999938964844
2022-12-09,38.380001068115234
2022-12-12,38.380001068115234
2022-12-13,38.779998779296875
2022-12-14,38.2400016784668
2022-12-15,36.38999938964844
2022-12-16,36.09000015258789
2022-12-19,35.5
2022-12-20,35.9900016784668
2022-12-21,36.189998626708984
2022-12-22,34.68000030517578
2022-12-23,33.709999084472656
2022-12-27,33.38999938964844
2022-12-28,32.63999938964844
2022-12-29,35.099998474121094
2022-12-30,34.709999084472656
2023-01-03,35.68000030517578
2023-01-04,37.540000915527344
2023-01-05,35.95000076293945
2023-01-06,36.849998474121094
2023-01-09,37.189998626708984
2023-01-10,36.5
2023-01-11,36.439998626708984
2023-01-12,36.7599983215332
2023-01-13,38.88999938964844
2023-01-17,39.97999954223633
2023-01-18,39.16999816894531
2023-01-19,38.060001373291016
2023-01-20,40.47999954223633
2023-01-23,44.040000915527344
2023-01-24,42.689998626708984
2023-01-25,47.33000183105469
2023-01-26,48.33000183105469
2023-01-27,50.08000183105469
2023-01-30,47.189998626708984
2023-01-31,49.27000045776367
2023-02-01,50.2599983215332
2023-02-02,53.630001068115234
2023-02-03,52.93000030517578
2023-02-06,51.56999969482422
2023-02-07,51.349998474121094
2023-02-08,49.79999923706055
2023-02-09,49.63999938964844
2023-02-10,48.29999923706055
2023-02-13,48.70000076293945
2023-02-14,50.11000061035156
2023-02-15,53.38999938964844
2023-02-16,44.90999984741211
2023-02-17,43.61000061035156
2023-02-21,41.41999816894531
2023-02-22,42.029998779296875
2023-02-23,42.380001068115234
2023-02-24,40.75
2023-02-27,40.47999954223633
2023-02-28,41.13999938964844
2023-03-01,40.099998474121094
2023-03-02,41.18000030517578
2023-03-03,43.400001525878906
2023-03-06,43.47999954223633
2023-03-07,42.459999084472656
2023-03-08,43.70000076293945
2023-03-09,43.0
2023-03-10,41.459999084472656
2023-03-13,41.779998779296875
2023-03-14,43.79999923706055
2023-03-15,43.540000915527344
2023-03-16,44.66999816894531
2023-03-17,44.68000030517578
2023-03-20,43.880001068115234
2023-03-21,45.7400016784668
2023-03-22,44.959999084472656
2023-03-23,45.790000915527344
2023-03-24,44.97999954223633
2023-03-27,45.06999969482422
2023-03-28,44.310001373291016
2023-03-29,46.70000076293945
2023-03-30,46.5099983215332
2023-03-31,47.939998626708984
2023-04-03,47.68000030517578
2023-04-04,47.59000015258789
2023-04-05,45.189998626708984
2023-04-06,45.349998474121094
2023-04-10,45.349998474121094
2023-04-11,44.779998779296875
2023-04-12,45.29999923706055
2023-04-13,45.72999954223633
2023-04-14,46.38999938964844
2023-04-17,48.52000045776367
2023-04-18,49.20000076293945
2023-04-19,49.04999923706055
2023-04-20,48.0
2023-04-21,48.939998626708984
2023-04-24,48.02000045776367
2023-04-25,46.459999084472656
2023-04-26,46.369998931884766
2023-04-27,47.59000015258789
2023-04-28,48.45000076293945
2023-05-01,47.279998779296875
2023-05-02,46.779998779296875
2023-05-03,46.27000045776367
2023-05-04,57.29999923706055
2023-05-05,62.029998779296875
2023-05-08,64.37999725341797
2023-05-09,63.88999938964844
2023-05-10,63.16999816894531
2023-05-11,62.900001525878906
2023-05-12,61.33000183105469
2023-05-15,61.58000183105469
2023-05-16,60.119998931884766
2023-05-17,60.7599983215332
2023-05-18,60.849998474121094
2023-05-19,60.20000076293945
2023-05-22,62.060001373291016
2023-05-23,58.33000183105469
2023-05-24,58.970001220703125
2023-05-25,57.709999084472656
2023-05-26,59.2599983215332
2023-05-30,58.189998626708984
2023-05-31,57.189998626708984
2023-06-01,57.939998626708984
2023-06-02,58.290000915527344
2023-06-05,59.91999816894531
2023-06-06,63.65999984741211
2023-06-07,59.560001373291016
2023-06-08,59.279998779296875
2023-06-09,61.36000061035156
2023-06-12,65.01000213623047
2023-06-13,63.84000015258789
2023-06-14,65.87999725341797
2023-06-15,66.0999984741211
2023-06-16,64.70999908447266
2023-06-20,64.26000213623047
2023-06-21,63.16999816894531
2023-06-22,63.47999954223633
2023-06-23,63.790000915527344
2023-06-26,63.25
2023-06-27,63.79999923706055
2023-06-28,64.62000274658203
2023-06-29,63.7599983215332
2023-06-30,64.5999984741211
2023-07-03,64.8499984741211
2023-07-05,64.44000244140625
2023-07-06,61.83000183105469
2023-07-07,61.66999816894531
2023-07-10,61.88999938964844
2023-07-11,63.150001525878906
2023-07-12,65.94000244140625
2023-07-13,70.37000274658203
2023-07-14,68.44999694824219
2023-07-17,68.68000030517578
2023-07-18,67.26000213623047
2023-07-19,68.2300033569336
2023-07-20,65.44000244140625
2023-07-21,65.56999969482422
2023-07-24,66.16999816894531
2023-07-25,64.98999786376953
2023-07-26,64.68000030517578
2023-07-27,63.959999084472656
2023-07-28,66.04000091552734
2023-07-31,67.58000183105469
2023-08-01,67.44999694824219
2023-08-02,62.43000030517578
2023-08-03,59.040000915527344
2023-08-04,57.93000030517578
2023-08-07,57.56999969482422
2023-08-08,56.189998626708984
2023-08-09,55.20000076293945
2023-08-10,56.470001220703125
2023-08-11,55.27000045776367
2023-08-14,55.97999954223633
2023-08-15,55.34000015258789
2023-08-16,55.34000015258789
2023-08-17,53.220001220703125
2023-08-18,53.13999938964844
2023-08-21,53.93000030517578
2023-08-22,53.959999084472656
2023-08-23,56.72999954223633
2023-08-24,55.459999084472656
2023-08-25,55.540000915527344
2023-08-28,56.310001373291016
2023-08-29,58.79999923706055
2023-08-30,60.0099983215332
2023-08-31,66.48999786376953
2023-09-01,66.70999908447266
2023-09-05,65.80000305175781
2023-09-06,65.81999969482422
2023-09-07,64.77999877929688
2023-09-08,63.0099983215332
2023-09-11,64.55999755859375
2023-09-12,62.93000030517578
2023-09-13,62.619998931884766
2023-09-14,63.400001525878906
2023-09-15,62.380001068115234
2023-09-18,59.5
2023-09-19,58.33000183105469
2023-09-20,56.970001220703125
2023-09-21,53.70000076293945
2023-09-22,53.08000183105469
2023-09-25,53.58000183105469
2023-09-26,51.5099983215332
2023-09-27,51.849998474121094
2023-09-28,53.20000076293945
2023-09-29,54.56999969482422
2023-10-02,54.0
2023-10-03,51.380001068115234
2023-10-04,52.58000183105469
2023-10-05,52.189998626708984
2023-10-06,53.650001525878906
2023-10-09,53.5099983215332
2023-10-10,55.08000183105469
2023-10-11,54.2400016784668
2023-10-12,53.33000183105469
2023-10-13,51.54999923706055
2023-10-16,53.279998779296875
2023-10-17,54.16999816894531
2023-10-18,52.84000015258789
2023-10-19,51.83000183105469
2023-10-20,51.13999938964844
2023-10-23,51.0
2023-10-24,52.349998474121094
2023-10-25,48.4900016784668
2023-10-26,46.689998626708984
2023-10-27,46.400001525878906
2023-10-30,46.91999816894531
2023-10-31,47.189998626708984
2023-11-01,48.790000915527344
2023-11-02,59.70000076293945
2023-11-03,61.470001220703125
2023-11-06,60.43000030517578
2023-11-07,61.689998626708984
2023-11-08,62.7400016784668
2023-11-09,60.369998931884766
2023-11-10,61.34000015258789
2023-11-13,62.34000015258789
2023-11-14,65.5199966430664
2023-11-15,67.8499984741211
2023-11-16,67.27999877929688
2023-11-17,68.33999633789062
2023-11-20,69.51000213623047
2023-11-21,69.7300033569336
2023-11-22,70.95999908447266
2023-11-24,70.3499984741211
2023-11-27,73.79000091552734
2023-11-28,73.51000213623047
2023-11-29,73.33000183105469
2023-11-30,72.81999969482422
2023-12-01,73.86000061035156
2023-12-04,72.5199966430664
2023-12-05,74.72000122070312
2023-12-06,71.13999938964844
2023-12-07,71.86000061035156
2023-12-08,72.5199966430664
2023-12-11,72.80999755859375
2023-12-12,72.5
2023-12-13,73.86000061035156
2023-12-14,77.54000091552734
2023-12-15,76.81999969482422
2023-12-18,77.12999725341797
2023-12-19,78.3499984741211
2023-12-20,75.41999816894531
2023-12-21,76.13999938964844
2023-12-22,76.83000183105469
2023-12-26,78.20999908447266
2023-12-27,78.33999633789062
2023-12-28,79.11000061035156
2023-12-29,77.9000015258789
2024-01-02,73.83000183105469
2024-01-03,71.81999969482422
2024-01-04,73.41999816894531
2024-01-05,74.51000213623047
2024-01-08,77.69000244140625
2024-01-09,80.11000061035156
2024-01-10,81.0999984741211
2024-01-11,81.30000305175781
2024-01-12,81.4000015258789
2024-01-16,81.31999969482422
2024-01-17,80.31999969482422
2024-01-18,77.5199966430664
2024-01-19,80.01000213623047
2024-01-22,80.26000213623047
2024-01-23,81.13999938964844
2024-01-24,80.7300033569336
2024-01-25,80.48999786376953
2024-01-26,81.55000305175781
2024-01-29,83.54000091552734
2024-01-30,82.33000183105469
2024-01-31,80.06999969482422
2024-02-01,76.72000122070312
2024-02-02,82.93000030517578
2024-02-05,81.4000015258789
2024-02-06,81.55999755859375
2024-02-07,85.16999816894531
2024-02-08,87.87000274658203
2024-02-09,90.72000122070312
2024-02-12,89.12000274658203
2024-02-13,77.18000030517578
2024-02-14,80.66999816894531
2024-02-15,84.0
2024-02-16,81.29000091552734
2024-02-20,78.62000274658203
2024-02-21,75.58999633789062
2024-02-22,75.02999877929688
2024-02-23,76.23999786376953
2024-02-26,77.55999755859375
2024-02-27,76.62999725341797
2024-02-28,75.55999755859375
2024-02-29,76.37000274658203
2024-03-01,76.58999633789062
2024-03-04,75.7699966430664
2024-03-05,73.47000122070312
2024-03-06,74.01000213623047
2024-03-07,75.33000183105469
2024-03-08,76.16000366210938
2024-03-11,74.97000122070312
2024-03-12,76.36000061035156
2024-03-13,78.68000030517578
2024-03-14,78.41999816894531
2024-03-15,77.1500015258789
2024-03-18,77.5199966430664
2024-03-19,77.52999877929688
2024-03-20,81.33000183105469
2024-03-21,79.58999633789062
2024-03-22,78.72000122070312
2024-03-25,78.41999816894531
2024-03-26,78.52999877929688
2024-03-27,78.62000274658203
2024-03-28,77.16999816894531
2024-04-01,78.19000244140625
2024-04-02,78.12000274658203
2024-04-03,75.63999938964844
2024-04-04,74.80999755859375
2024-04-05,75.27999877929688
2024-04-08,74.37999725341797
2024-04-09,74.91999816894531
2024-04-10,71.9800033569336
2024-04-11,71.56999969482422
2024-04-12,70.0
2024-04-15,68.56999969482422
2024-04-16,68.69999694824219
2024-04-17,69.41000366210938
2024-04-18,69.51000213623047
2024-04-19,69.66999816894531
2024-04-22,70.55000305175781
2024-04-23,74.01000213623047
2024-04-24,72.26000213623047
2024-04-25,70.55000305175781
2024-04-26,71.33000183105469
2024-04-29,72.4800033569336
2024-04-30,70.19999694824219
2024-05-01,70.4000015258789
2024-05-02,72.0
2024-05-03,74.45999908447266
2024-05-06,77.37000274658203
2024-05-07,77.05000305175781
2024-05-08,62.72999954223633
2024-05-09,62.45000076293945
2024-05-10,58.939998626708984
2024-05-13,58.779998779296875
2024-05-14,58.029998779296875
2024-05-15,58.77000045776367
2024-05-16,57.810001373291016
2024-05-17,58.529998779296875
2024-05-20,58.90999984741211
2024-05-21,57.02000045776367
2024-05-22,58.70000076293945
2024-05-23,57.63999938964844
2024-05-24,56.970001220703125
2024-05-28,58.189998626708984
2024-05-29,58.369998931884766
2024-05-30,58.540000915527344
2024-05-31,59.150001525878906
2024-06-03,59.70000076293945
2024-06-04,60.68000030517578
2024-06-05,61.25
2024-06-06,61.459999084472656
2024-06-07,61.59000015258789
2024-06-10,63.0099983215332
2024-06-11,63.81999969482422
2024-06-12,65.47000122070312
2024-06-13,64.69000244140625
2024-06-14,67.66000366210938
2024-06-17,66.5199966430664
2024-06-18,64.25
2024-06-20,63.880001068115234
2024-06-21,65.02999877929688
2024-06-24,64.30999755859375
2024-06-25,64.77999877929688
2024-06-26,65.44999694824219
2024-06-27,66.37000274658203
2024-06-28,66.05000305175781
2024-07-01,64.62999725341797
2024-07-02,66.05999755859375
2024-07-03,66.7300033569336
2024-07-05,67.62999725341797
2024-07-08,67.33999633789062
2024-07-09,66.12999725341797
2024-07-10,65.61000061035156
2024-07-11,65.30999755859375
2024-07-12,64.88999938964844
2024-07-15,64.20999908447266
2024-07-16,69.72000122070312
2024-07-17,64.80999755859375
2024-07-18,63.11000061035156
2024-07-19,63.15999984741211
2024-07-22,62.689998626708984
2024-07-23,62.65999984741211
2024-07-24,59.27000045776367
2024-07-25,59.439998626708984
2024-07-26,59.939998626708984
2024-07-29,59.869998931884766
2024-07-30,59.20000076293945
2024-07-31,61.20000076293945
2024-08-01,58.16999816894531
2024-08-02,54.43000030517578
2024-08-05,52.2599983215332
2024-08-06,54.220001220703125
2024-08-07,63.88999938964844
2024-08-08,68.55000305175781
2024-08-09,69.30000305175781
2024-08-12,68.30999755859375
2024-08-13,69.9000015258789
2024-08-14,71.58999633789062
2024-08-15,74.8499984741211
2024-08-16,74.55000305175781
2024-08-19,75.16000366210938
2024-08-20,74.87000274658203
2024-08-21,76.13999938964844
2024-08-22,74.30000305175781
2024-08-23,76.13999938964844
2024-08-26,74.94999694824219
2024-08-27,74.52999877929688
2024-08-28,72.52999877929688
2024-08-29,73.2699966430664
2024-08-30,74.06999969482422
2024-09-03,71.26000213623047
2024-09-04,70.22000122070312
2024-09-05,70.11000061035156
2024-09-06,67.01000213623047
2024-09-09,68.12999725341797
2024-09-10,68.16999816894531
2024-09-11,71.5199966430664
2024-09-12,71.30999755859375
2024-09-13,72.44999694824219
2024-09-16,73.58000183105469
2024-09-17,74.44999694824219
2024-09-18,75.22000122070312
2024-09-19,78.68000030517578
2024-09-20,78.72000122070312
2024-09-23,80.11000061035156
2024-09-24,80.33000183105469
2024-09-25,79.26000213623047
2024-09-26,80.75
2024-09-27,79.20999908447266
2024-09-30,80.13999938964844
2024-10-01,78.44999694824219
2024-10-02,79.0999984741211
2024-10-03,78.13999938964844
2024-10-04,82.43000030517578
2024-10-07,80.86000061035156
2024-10-08,82.58000183105469
2024-10-09,83.41000366210938
2024-10-10,82.70999908447266
2024-10-11,83.23999786376953
2024-10-14,83.68000030517578
2024-10-15,81.93000030517578
2024-10-16,81.8499984741211
2024-10-17,81.62999725341797
2024-10-18,82.68000030517578
2024-10-21,82.66000366210938
2024-10-22,81.61000061035156
2024-10-23,79.66000366210938
2024-10-24,79.81999969482422
2024-10-25,79.05000305175781
2024-10-28,79.87000274658203
2024-10-29,80.38999938964844
2024-10-30,80.01000213623047
2024-10-31,78.20999908447266
2024-11-01,78.98999786376953
2024-11-04,78.44000244140625
2024-11-05,79.56999969482422
2024-11-06,81.91999816894531
2024-11-07,85.55000305175781
2024-11-08,87.12000274658203
2024-11-11,89.98999786376953
2024-11-12,108.91999816894531
2024-11-13,115.08999633789062
2024-11-14,109.08000183105469
2024-11-15,108.48999786376953
2024-11-18,105.87999725341797
2024-11-19,104.58999633789062
2024-11-20,103.94000244140625
2024-11-21,106.4800033569336
2024-11-22,106.95999908447266
2024-11-25,111.0
2024-11-26,112.08000183105469
2024-11-27,112.54000091552734
2024-11-29,115.5999984741211
2024-12-02,112.9800033569336
2024-12-03,111.86000061035156
2024-12-04,113.43000030517578
2024-12-05,114.08999633789062
2024-12-06,118.37000274658203
2024-12-09,115.29000091552734
2024-12-10,113.44999694824219
2024-12-11,117.37000274658203
2024-12-12,115.30999755859375
2024-12-13,114.62999725341797
2024-12-16,115.94000244140625
2024-12-17,119.48999786376953
2024-12-18,109.69999694824219
2024-12-19,107.06999969482422
2024-12-20,108.94999694824219
2024-12-23,109.25
2024-12-24,110.18000030517578
2024-12-26,109.95999908447266
2024-12-27,108.18000030517578
2024-12-30,106.69000244140625
2024-12-31,106.33000183105469
2025-01-02,107.52999877929688
2025-01-03,109.25
2025-01-06,114.23999786376953
2025-01-07,106.77999877929688
2025-01-08,107.63999938964844
2025-01-10,103.70999908447266
2025-01-13,101.76000213623047
2025-01-14,101.61000061035156
2025-01-15,104.23999786376953
2025-01-16,103.5
2025-01-17,103.3499984741211
2025-01-21,106.27999877929688
2025-01-22,106.37000274658203
2025-01-23,106.0999984741211
2025-01-24,107.68000030517578
2025-01-27,107.37999725341797
2025-01-28,117.44999694824219
2025-01-29,116.58999633789062
2025-01-30,119.18000030517578
2025-01-31,116.80000305175781
2025-02-03,114.38999938964844
2025-02-04,119.19999694824219
2025-02-05,121.7300033569336
2025-02-06,118.58000183105469
2025-02-07,117.41000366210938
2025-02-10,119.9000015258789
2025-02-11,123.58999633789062
2025-02-12,120.48999786376953
2025-02-13,127.6500015258789
2025-02-14,128.35000610351562
2025-02-18,129.30999755859375
2025-02-19,127.66000366210938
2025-02-20,123.47000122070312
2025-02-21,115.55999755859375
2025-02-24,115.4800033569336
2025-02-25,110.94999694824219
2025-02-26,113.2300033569336
2025-02-27,110.83000183105469
2025-02-28,112.0
2025-03-03,106.58000183105469
2025-03-04,101.7300033569336
2025-03-05,106.1500015258789
2025-03-06,102.48999786376953
2025-03-07,100.12999725341797
2025-03-10,92.75
2025-03-11,92.94999694824219
2025-03-12,96.52999877929688
2025-03-13,90.58999633789062
2025-03-14,94.8499984741211
2025-03-17,96.58999633789062
2025-03-18,94.01000213623047
2025-03-19,101.54000091552734
2025-03-20,101.8499984741211
2025-03-21,104.20999908447266
2025-03-24,109.27999877929688
2025-03-25,109.81999969482422
2025-03-26,104.27999877929688
2025-03-27,102.5199966430664
2025-03-28,96.68000030517578
2025-03-31,95.4800033569336
2025-04-01,97.63999938964844
2025-04-02,100.6500015258789
2025-04-03,82.29000091552734
2025-04-04,76.88999938964844
2025-04-07,78.81999969482422
2025-04-08,77.08999633789062
2025-04-09,91.4000015258789
2025-04-10,84.62999725341797
2025-04-11,83.70999908447266
2025-04-14,82.7699966430664
2025-04-15,83.91000366210938
2025-04-16,83.95999908447266
2025-04-17,83.6500015258789
2025-04-21,81.63999938964844
2025-04-22,85.70999908447266
2025-04-23,90.95999908447266
2025-04-24,95.12000274658203
2025-04-25,97.12000274658203
2025-04-28,98.56999969482422
2025-04-29,98.91999816894531
2025-04-30,95.0
2025-05-01,97.01000213623047
2025-05-02,99.25
2025-05-05,98.37999725341797
2025-05-06,93.83000183105469
2025-05-07,94.5
2025-05-08,94.0
2025-05-09,91.7699966430664
2025-05-12,104.33999633789062
2025-05-13,107.68000030517578
2025-05-14,111.44999694824219
2025-05-15,110.20999908447266
2025-05-16,110.75
2025-05-19,109.0999984741211
2025-05-20,106.43000030517578
2025-05-21,102.31999969482422
2025-05-22,103.29000091552734
2025-05-23,101.51000213623047
2025-05-27,106.73999786376953
2025-05-28,107.11000061035156
2025-05-29,107.69999694824219
2025-05-30,107.22000122070312
2025-06-02,106.54000091552734
2025-06-03,105.11000061035156
2025-06-04,103.58000183105469
2025-06-05,105.02999877929688
2025-06-06,111.41000366210938
2025-06-09,107.80000305175781
2025-06-10,110.26000213623047
2025-06-11,114.12999725341797
2025-06-12,109.20999908447266
2025-06-13,105.33999633789062
2025-06-16,108.37000274658203
2025-06-17,106.52999877929688
2025-06-18,105.97000122070312
2025-06-20,106.4000015258789
2025-06-23,109.9800033569336
2025-06-24,114.41999816894531
2025-06-25,113.88999938964844
2025-06-26,113.06999969482422
2025-06-27,113.6500015258789
2025-06-30,115.3499984741211
