Date,Close
2025-07-11,146.4199981689453
2025-07-14,146.24000549316406
2025-07-15,155.61000061035156
2025-07-16,160.0800018310547
2025-07-17,160.41000366210938
2025-07-18,156.99000549316406
2025-07-21,157.0
2025-07-22,154.72000122070312
2025-07-23,158.64999389648438
2025-07-24,162.1199951171875
2025-07-25,166.47000122070312
2025-07-28,173.66000366210938
2025-07-29,177.44000244140625
2025-07-30,179.50999450683594
2025-07-31,176.30999755859375
2025-08-01,171.6999969482422
2025-08-04,176.77999877929688
2025-08-05,174.30999755859375
2025-08-06,163.1199951171875
2025-08-07,172.39999389648438
2025-08-08,172.75999450683594
2025-08-11,172.27999877929688
2025-08-12,174.9499969482422
2025-08-13,184.4199981689453
2025-08-14,180.9499969482422
2025-08-15,177.50999450683594
2025-08-18,176.13999938964844
2025-08-19,166.5500030517578
2025-08-20,165.1999969482422
2025-08-21,163.7100067138672
2025-08-22,167.75999450683594
2025-08-25,163.36000061035156
2025-08-26,166.6199951171875
2025-08-27,167.1300048828125
2025-08-28,168.5800018310547
2025-08-29,162.6300048828125
2025-09-02,162.32000732421875
2025-09-03,162.1300048828125
2025-09-04,161.7899932861328
2025-09-05,151.13999938964844
2025-09-08,151.41000366210938
2025-09-09,155.82000732421875
2025-09-10,159.5399932861328
2025-09-11,155.6699981689453
2025-09-12,158.57000732421875
2025-09-15,161.16000366210938
2025-09-16,160.4600067138672
2025-09-17,159.16000366210938
2025-09-18,157.9199981689453
2025-09-19,157.38999938964844
2025-09-22,159.7899932861328
2025-09-23,160.89999389648438
2025-09-24,160.8800048828125
2025-09-25,161.27000427246094
2025-09-26,159.4600067138672
2025-09-29,161.36000061035156
2025-09-30,161.7899932861328
2025-10-01,164.00999450683594
2025-10-02,169.72999572753906
2025-10-03,164.6699981689453
2025-10-06,203.7100067138672
2025-10-07,211.50999450683594
2025-10-08,235.55999755859375
2025-10-09,232.88999938964844
2025-10-10,214.89999389648438
2025-10-13,216.4199981689453
2025-10-14,218.08999633789062
2025-10-15,238.60000610351562
2025-10-16,234.55999755859375
2025-10-17,233.0800018310547
2025-10-20,240.55999755859375
2025-10-21,238.02999877929688
2025-10-22,230.22999572753906
2025-10-23,234.99000549316406
2025-10-24,252.9199981689453
2025-10-27,259.6700134277344
2025-10-28,258.010009765625
2025-10-29,264.3299865722656
2025-10-30,254.83999633789062
2025-10-31,256.1199951171875
2025-11-03,259.6499938964844
2025-11-04,250.0500030517578
2025-11-05,256.3299865722656
2025-11-06,237.6999969482422
2025-11-07,233.5399932861328
2025-11-10,243.97999572753906
2025-11-11,237.52000427246094
2025-11-12,258.8900146484375
2025-11-13,247.9600067138672
2025-11-14,246.80999755859375
2025-11-17,240.52000427246094
2025-11-18,230.2899932861328
2025-11-19,223.5500030517578
2025-11-20,206.02000427246094
2025-11-21,203.77999877929688
2025-11-24,215.0500030517578
2025-11-25,206.1300048828125
2025-11-26,214.24000549316406
2025-11-28,217.52999877929688
2025-12-01,219.75999450683594
2025-12-02,215.24000549316406
2025-12-03,217.60000610351562
2025-12-04,215.97999572753906
2025-12-05,217.97000122070312
2025-12-08,221.11000061035156
2025-12-09,221.6199951171875
2025-12-10,221.4199981689453
2025-12-11,221.42999267578125
2025-12-12,210.77999877929688
2025-12-15,207.5800018310547
2025-12-16,209.1699981689453
2025-12-17,198.11000061035156
2025-12-18,201.05999755859375
2025-12-19,213.42999267578125
2025-12-22,214.9499969482422
2025-12-23,214.89999389648438
2025-12-24,215.0399932861328
2025-12-26,214.99000549316406
2025-12-29,215.61000061035156
2025-12-30,215.33999633789062
2025-12-31,214.16000366210938
2026-01-02,223.47000122070312
2026-01-05,221.0800018310547
2026-01-06,214.35000610351562
2026-01-07,210.02000427246094
2026-01-08,204.67999267578125
2026-01-09,203.1699981689453
2026-01-12,207.69000244140625
2026-01-13,220.97000122070312
2026-01-14,223.60000610351562
2026-01-15,227.9199981689453
2026-01-16,231.8300018310547
2026-01-20,231.9199981689453
2026-01-21,249.8000030517578
2026-01-22,253.72999572753906
2026-01-23,259.67999267578125
2026-01-26,251.30999755859375
2026-01-27,252.02999877929688
2026-01-28,252.74000549316406
2026-01-29,252.17999267578125
2026-01-30,236.72999572753906
2026-02-02,246.27000427246094
2026-02-03,242.11000061035156
2026-02-04,200.19000244140625
2026-02-05,192.5
2026-02-06,208.44000244140625
2026-02-09,216.0
2026-02-10,213.57000732421875
2026-02-11,213.5800018310547
2026-02-12,205.94000244140625
2026-02-13,207.32000732421875
2026-02-17,203.0800018310547
2026-02-18,200.1199951171875
2026-02-19,203.3699951171875
2026-02-20,200.14999389648438
2026-02-23,196.60000610351562
2026-02-24,213.83999633789062
2026-02-25,210.86000061035156
2026-02-26,203.67999267578125
2026-02-27,200.2100067138672
2026-03-02,198.6199951171875
2026-03-03,190.9499969482422
2026-03-04,202.07000732421875
2026-03-05,199.4499969482422
2026-03-06,192.42999267578125
2026-03-09,202.67999267578125
2026-03-10,203.22999572753906
2026-03-11,204.8300018310547
2026-03-12,197.74000549316406
2026-03-13,193.38999938964844
2026-03-16,196.5800018310547
2026-03-17,196.30999755859375
2026-03-18,199.4600067138672
2026-03-19,205.27000427246094
2026-03-20,201.3300018310547
2026-03-23,202.67999267578125
2026-03-24,205.3699951171875
2026-03-25,220.27000427246094
2026-03-26,203.77000427246094
2026-03-27,201.99000549316406
2026-03-30,196.0399932861328
2026-03-31,203.42999267578125
2026-04-01,210.2100067138672
2026-04-02,217.5
2026-04-06,220.17999267578125
2026-04-07,221.52999877929688
2026-04-08,231.82000732421875
2026-04-09,236.63999938964844
2026-04-10,245.0399932861328
2026-04-13,246.8300018310547
2026-04-14,255.07000732421875
2026-04-15,258.1199951171875
2026-04-16,278.260009765625
2026-04-17,278.3900146484375
2026-04-20,274.95001220703125
2026-04-21,284.489990234375
2026-04-22,303.4599914550781
2026-04-23,305.3299865722656
2026-04-24,347.80999755859375
2026-04-27,334.6300048828125
2026-04-28,323.2099914550781
2026-04-29,337.1099853515625
2026-04-30,354.489990234375
2026-05-01,360.5400085449219
2026-05-04,341.5400085449219
2026-05-05,355.260009765625
2026-05-06,421.3900146484375
2026-05-07,408.4599914550781
2026-05-08,455.19000244140625
2026-05-11,458.7900085449219
2026-05-12,448.2900085449219
2026-05-13,445.5
2026-05-14,449.70001220703125
2026-05-15,424.1000061035156
2026-05-18,420.989990234375
2026-05-19,414.04998779296875
2026-05-20,447.5799865722656
2026-05-21,449.5899963378906
2026-05-22,467.510009765625
2026-05-26,503.8900146484375
2026-05-27,495.5400085449219
2026-05-28,518.0900268554688
2026-05-29,516.0999755859375
2026-06-01,510.1300048828125
2026-06-02,521.5399780273438
2026-06-03,542.52001953125
2026-06-04,523.2000122070312
2026-06-05,466.3800048828125
2026-06-08,490.3299865722656
2026-06-09,475.510009765625
2026-06-10,452.3999938964844
2026-06-11,488.45001220703125
2026-06-12,511.57000732421875
2026-06-15,547.260009765625
2026-06-16,507.2900085449219
