Date,Close
2011-09-30,7225.3466796875
2011-10-03,7013.9384765625
2011-10-04,7047.83837890625
2011-10-05,6989.1181640625
2011-10-06,7131.96728515625
2011-10-07,7211.9267578125
2011-10-11,7398.67578125
2011-10-12,7382.31591796875
2011-10-13,7428.2958984375
2011-10-14,7358.04638671875
2011-10-17,7461.0859375
2011-10-18,7359.4462890625
2011-10-19,7353.33642578125
2011-10-20,7244.28662109375
2011-10-21,7254.47607421875
2011-10-24,7470.265625
2011-10-25,7491.17578125
2011-10-26,7535.78515625
2011-10-27,7565.1748046875
2011-10-28,7616.02490234375
2011-10-31,7587.65478515625
2011-11-01,7621.974609375
2011-11-02,7598.4150390625
2011-11-03,7460.27587890625
2011-11-04,7603.19482421875
2011-11-07,7621.68505859375
2011-11-08,7600.7548828125
2011-11-09,7561.82470703125
2011-11-10,7308.646484375
2011-11-11,7367.25634765625
2011-11-14,7525.615234375
2011-11-15,7491.02587890625
2011-11-16,7387.48583984375
2011-11-17,7387.77587890625
2011-11-18,7233.74658203125
2011-11-21,7042.6083984375
2011-11-22,6999.998046875
2011-11-23,6806.39892578125
2011-11-24,6864.3583984375
2011-11-25,6784.48876953125
2011-11-28,6898.748046875
2011-11-29,6988.6181640625
2011-11-30,6904.08837890625
2011-12-01,7178.65673828125
2011-12-02,7140.6474609375
2011-12-05,7098.0478515625
2011-12-06,6956.248046875
2011-12-07,7032.96826171875
2011-12-08,6982.8681640625
2011-12-09,6893.26806640625
2011-12-12,6949.00830078125
2011-12-13,6896.2783203125
2011-12-14,6922.5380859375
2011-12-15,6764.55859375
2011-12-16,6785.05859375
2011-12-19,6633.29931640625
2011-12-20,6662.609375
2011-12-21,6966.4482421875
2011-12-22,6966.318359375
2011-12-23,7110.69775390625
2011-12-26,7092.5478515625
2011-12-27,7084.99755859375
2011-12-28,7056.63818359375
2011-12-29,7074.7880859375
2011-12-30,7072.04833984375
2012-01-03,7053.34814453125
2012-01-04,7082.93798828125
2012-01-05,7130.8271484375
2012-01-06,7120.47705078125
2012-01-09,7093.0078125
2012-01-10,7178.8369140625
2012-01-11,7188.1767578125
2012-01-12,7186.546875
2012-01-13,7181.5068359375
2012-01-16,7103.587890625
2012-01-17,7221.046875
2012-01-18,7233.65673828125
2012-01-30,7407.3759765625
2012-01-31,7517.04541015625
2012-02-01,7549.1748046875
2012-02-02,7652.4248046875
2012-02-03,7674.955078125
2012-02-06,7687.94482421875
2012-02-07,7707.40478515625
2012-02-08,7869.87353515625
2012-02-09,7910.74267578125
2012-02-10,7862.2333984375
2012-02-13,7912.873046875
2012-02-14,7884.04296875
2012-02-15,8005.20263671875
2012-02-16,7869.66357421875
2012-02-17,7894.32275390625
2012-02-20,7954.78271484375
2012-02-21,7921.462890625
2012-02-22,8001.642578125
2012-02-23,7937.2626953125
2012-02-24,7959.302734375
2012-02-29,8121.40234375
2012-03-01,8118.30224609375
2012-03-02,8144.00244140625
2012-03-05,8004.70263671875
2012-03-06,7937.93310546875
2012-03-07,7903.04296875
2012-03-08,7984.5224609375
2012-03-09,8015.97216796875
2012-03-12,7927.5126953125
2012-03-13,8031.47216796875
2012-03-14,8125.22216796875
2012-03-15,8121.58251953125
2012-03-16,8054.90234375
2012-03-19,8043.88232421875
2012-03-20,7972.6630859375
2012-03-21,7981.90234375
2012-03-22,8059.90234375
2012-03-23,8076.572265625
2012-03-26,7967.5830078125
2012-03-27,8029.42236328125
2012-03-28,8038.0322265625
2012-03-29,7872.62353515625
2012-03-30,7932.962890625
2012-04-02,7862.86328125
2012-04-03,7760.814453125
2012-04-05,7639.78466796875
2012-04-06,7706.224609375
2012-04-09,7600.8349609375
2012-04-10,7640.64501953125
2012-04-11,7656.634765625
2012-04-12,7662.884765625
2012-04-13,7788.234375
2012-04-16,7729.82470703125
2012-04-17,7585.8349609375
2012-04-18,7604.96484375
2012-04-19,7622.65478515625
2012-04-20,7507.11572265625
2012-04-23,7481.0556640625
2012-04-24,7498.8056640625
2012-04-25,7563.14501953125
2012-04-26,7521.3154296875
2012-04-27,7480.4658203125
2012-04-30,7501.68603515625
2012-05-02,7676.77490234375
2012-05-03,7659.49462890625
2012-05-04,7700.9150390625
2012-05-07,7538.04541015625
2012-05-08,7545.6748046875
2012-05-09,7475.67578125
2012-05-10,7483.9755859375
2012-05-11,7401.3359375
2012-05-14,7377.14599609375
2012-05-15,7395.60595703125
2012-05-16,7234.53662109375
2012-05-17,7356.736328125
2012-05-18,7151.1572265625
2012-05-21,7192.19677734375
2012-05-22,7274.8564453125
2012-05-23,7147.71728515625
2012-05-24,7124.857421875
2012-05-25,7071.59814453125
2012-05-28,7135.96728515625
2012-05-29,7342.25634765625
2012-05-30,7261.76611328125
2012-05-31,7301.46630859375
2012-06-01,7106.0576171875
2012-06-04,6894.62841796875
2012-06-05,7000.41845703125
2012-06-06,7056.1181640625
2012-06-07,7080.27783203125
2012-06-08,6999.6181640625
2012-06-11,7120.197265625
2012-06-12,7072.04833984375
2012-06-13,7088.7978515625
2012-06-14,7075.06787109375
2012-06-15,7155.79736328125
2012-06-18,7281.46630859375
2012-06-19,7273.09619140625
2012-06-20,7334.59619140625
2012-06-21,7279.01611328125
2012-06-22,7222.0166015625
2012-06-25,7166.34716796875
2012-06-26,7137.8974609375
2012-06-27,7182.9765625
2012-06-28,7169.57666015625
2012-06-29,7296.24609375
2012-07-02,7345.12646484375
2012-07-03,7418.32568359375
2012-07-04,7422.5556640625
2012-07-05,7387.74560546875
2012-07-06,7368.55615234375
2012-07-09,7309.92626953125
2012-07-10,7251.31640625
2012-07-11,7257.87646484375
2012-07-12,7130.8974609375
2012-07-13,7104.23779296875
2012-07-16,7090.0078125
2012-07-17,7126.96728515625
2012-07-18,7049.01806640625
2012-07-19,7148.537109375
2012-07-20,7164.6474609375
2012-07-23,7028.6982421875
2012-07-24,7008.318359375
2012-07-25,6979.09814453125
2012-07-26,6970.658203125
2012-07-27,7124.45751953125
2012-07-30,7158.84716796875
2012-07-31,7270.45654296875
2012-08-01,7267.92626953125
2012-08-03,7217.4765625
2012-08-06,7286.29638671875
2012-08-07,7295.42626953125
2012-08-08,7319.76611328125
2012-08-09,7433.666015625
2012-08-10,7441.0859375
2012-08-13,7436.265625
2012-08-14,7479.2158203125
2012-08-15,7467.7060546875
2012-08-16,7490.17578125
2012-08-17,7467.8857421875
2012-08-20,7431.8759765625
2012-08-21,7506.77587890625
2012-08-22,7496.5458984375
2012-08-23,7505.1357421875
2012-08-24,7477.49560546875
2012-08-27,7468.18603515625
2012-08-28,7361.90625
2012-08-29,7391.11572265625
2012-08-30,7371.40625
2012-08-31,7397.02587890625
2012-09-03,7450.49560546875
2012-09-04,7451.31591796875
2012-09-05,7367.40625
2012-09-06,7326.6865234375
2012-09-07,7424.8759765625
2012-09-10,7482.7060546875
2012-09-11,7485.095703125
2012-09-12,7570.4150390625
2012-09-13,7578.7646484375
2012-09-14,7738.01416015625
2012-09-17,7762.1845703125
2012-09-18,7734.224609375
2012-09-19,7781.87451171875
2012-09-20,7727.5146484375
2012-09-21,7754.55419921875
2012-09-24,7768.26416015625
2012-09-25,7734.0947265625
2012-09-26,7669.5947265625
2012-09-27,7683.7646484375
2012-09-28,7715.125
2012-10-01,7675.68505859375
2012-10-02,7718.64501953125
2012-10-03,7684.5947265625
2012-10-04,7682.3046875
2012-10-05,7690.61474609375
2012-10-08,7615.85498046875
2012-10-09,7591.974609375
2012-10-11,7451.68603515625
2012-10-12,7437.005859375
2012-10-15,7418.86572265625
2012-10-16,7470.98583984375
2012-10-17,7464.36572265625
2012-10-18,7465.3759765625
2012-10-19,7408.7255859375
2012-10-22,7373.005859375
2012-10-23,7337.4462890625
2012-10-24,7314.84619140625
2012-10-25,7262.04638671875
2012-10-26,7134.02734375
2012-10-29,7091.6376953125
2012-10-30,7182.556640625
2012-10-31,7166.01708984375
2012-11-01,7179.60693359375
2012-11-02,7210.43701171875
2012-11-05,7185.32666015625
2012-11-06,7236.64697265625
2012-11-07,7287.146484375
2012-11-08,7242.5966796875
2012-11-09,7293.1865234375
2012-11-12,7267.71630859375
2012-11-13,7136.01708984375
2012-11-14,7159.71728515625
2012-11-15,7143.80712890625
2012-11-16,7130.037109375
2012-11-19,7129.00732421875
2012-11-20,7145.7373046875
2012-11-21,7088.4580078125
2012-11-22,7105.7275390625
2012-11-23,7325.97607421875
2012-11-26,7407.3359375
2012-11-27,7430.166015625
2012-11-28,7434.89599609375
2012-11-29,7503.515625
2012-11-30,7580.134765625
2012-12-03,7599.875
2012-12-04,7600.94482421875
2012-12-05,7649.0146484375
2012-12-06,7623.224609375
2012-12-07,7642.224609375
2012-12-10,7609.46484375
2012-12-11,7613.65478515625
2012-12-12,7690.15478515625
2012-12-13,7757.05419921875
2012-12-14,7698.73486328125
2012-12-17,7631.24462890625
2012-12-18,7643.705078125
2012-12-19,7677.43505859375
2012-12-20,7595.4248046875
2012-12-21,7519.8955078125
2012-12-24,7535.4853515625
2012-12-25,7636.53466796875
2012-12-26,7634.15478515625
2012-12-27,7648.375
2012-12-28,7699.46484375
2013-01-02,7779.1845703125
2013-01-03,7836.8037109375
2013-01-04,7805.95458984375
2013-01-07,7755.05419921875
2013-01-08,7721.625
2013-01-09,7738.6044921875
2013-01-10,7811.6044921875
2013-01-11,7819.1142578125
2013-01-14,7823.93408203125
2013-01-15,7764.984375
2013-01-16,7700.39501953125
2013-01-17,7616.60498046875
2013-01-18,7732.8349609375
2013-01-21,7724.884765625
2013-01-22,7759.064453125
2013-01-23,7744.14453125
2013-01-24,7695.955078125
2013-01-25,7672.544921875
2013-01-28,7714.634765625
2013-01-29,7801.96435546875
2013-01-30,7832.94384765625
2013-01-31,7849.98388671875
2013-02-01,7855.93359375
2013-02-04,7923.123046875
2013-02-05,7886.90283203125
2013-02-06,7906.61279296875
2013-02-18,7943.49267578125
2013-02-19,7960.8427734375
2013-02-20,8029.0625
2013-02-21,7957.4228515625
2013-02-22,7947.68310546875
2013-02-25,7947.64306640625
2013-02-26,7880.86279296875
2013-02-27,7897.94287109375
2013-03-01,7964.5927734375
2013-03-04,7867.30322265625
2013-03-05,7932.6728515625
2013-03-06,7950.2626953125
2013-03-07,7960.47265625
2013-03-08,8015.1025390625
2013-03-11,8038.6826171875
2013-03-12,7994.67236328125
2013-03-13,7995.47216796875
2013-03-14,7951.72265625
2013-03-15,7927.453125
2013-03-18,7811.30419921875
2013-03-19,7838.43408203125
2013-03-20,7797.994140625
2013-03-21,7811.80419921875
2013-03-22,7796.1845703125
2013-03-25,7856.08349609375
2013-03-26,7856.3232421875
2013-03-27,7894.0830078125
2013-03-28,7866.84326171875
2013-03-29,7918.57275390625
2013-04-01,7899.203125
2013-04-02,7913.14306640625
2013-04-03,7942.31298828125
2013-04-08,7752.75439453125
2013-04-09,7728.5048828125
2013-04-10,7752.76416015625
2013-04-11,7857.943359375
2013-04-12,7821.59375
2013-04-15,7763.494140625
2013-04-16,7801.01416015625
2013-04-17,7809.0341796875
2013-04-18,7791.314453125
2013-04-19,7930.7626953125
2013-04-22,7970.3427734375
2013-04-23,7942.73291015625
2013-04-24,8023.67236328125
2013-04-25,8021.71240234375
2013-04-26,8022.0224609375
2013-04-29,8029.70263671875
2013-04-30,8093.62255859375
2013-05-02,8128.47216796875
2013-05-03,8134.9921875
2013-05-06,8169.01220703125
2013-05-07,8163.0224609375
2013-05-08,8267.0498046875
2013-05-09,8285.849609375
2013-05-10,8280.2197265625
2013-05-13,8248.2802734375
2013-05-14,8251.7802734375
2013-05-15,8318.5498046875
2013-05-16,8390.009765625
2013-05-17,8368.150390625
2013-05-20,8377.009765625
2013-05-21,8383.009765625
2013-05-22,8398.7998046875
2013-05-23,8237.7900390625
2013-05-24,8209.740234375
2013-05-27,8280.0595703125
2013-05-28,8263.009765625
2013-05-29,8337.8603515625
2013-05-30,8243.25
2013-05-31,8254.759765625
2013-06-03,8200.9794921875
2013-06-04,8191.1826171875
2013-06-05,8181.87255859375
2013-06-06,8096.1025390625
2013-06-07,8095.16259765625
2013-06-10,8160.51220703125
2013-06-11,8116.1123046875
2013-06-13,7951.623046875
2013-06-14,7937.703125
2013-06-17,7992.8525390625
2013-06-18,8010.982421875
2013-06-19,8007.3525390625
2013-06-20,7898.873046875
2013-06-21,7793.2744140625
2013-06-24,7757.994140625
2013-06-25,7663.19482421875
2013-06-26,7784.76416015625
2013-06-27,7883.86279296875
2013-06-28,8062.17236328125
2013-07-01,8035.96240234375
2013-07-02,8015.822265625
2013-07-03,7911.3828125
2013-07-04,7893.68310546875
2013-07-05,8001.7822265625
2013-07-08,7886.302734375
2013-07-09,7971.14306640625
2013-07-10,8011.65234375
2013-07-11,8179.50244140625
2013-07-12,8220.4501953125
2013-07-15,8254.6396484375
2013-07-16,8260.0703125
2013-07-17,8258.91015625
2013-07-18,8194.83984375
2013-07-19,8061.9921875
2013-07-22,8105.41259765625
2013-07-23,8214.6103515625
2013-07-24,8196.150390625
2013-07-25,8163.54248046875
2013-07-26,8149.3623046875
2013-07-29,8084.46240234375
2013-07-30,8163.51220703125
2013-07-31,8107.90234375
2013-08-01,8056.1826171875
2013-08-02,8099.84228515625
2013-08-05,8138.59228515625
2013-08-06,8038.87255859375
2013-08-07,7921.2529296875
2013-08-08,7907.6328125
2013-08-09,7856.103515625
2013-08-12,7903.3427734375
2013-08-13,7986.232421875
2013-08-14,7951.29296875
2013-08-15,7887.22265625
2013-08-16,7924.962890625
2013-08-19,7900.1728515625
2013-08-20,7832.61376953125
2013-08-22,7814.34423828125
2013-08-23,7873.2734375
2013-08-26,7894.93310546875
2013-08-27,7820.8037109375
2013-08-28,7824.50390625
2013-08-29,7917.623046875
2013-08-30,8021.8525390625
2013-09-02,8038.822265625
2013-09-03,8088.33251953125
2013-09-04,8083.40234375
2013-09-05,8169.0625
2013-09-06,8164.16259765625
2013-09-09,8192.0703125
2013-09-10,8208.7294921875
2013-09-11,8208.9501953125
2013-09-12,8225.3203125
2013-09-13,8168.16259765625
2013-09-16,8255.2998046875
2013-09-17,8249.740234375
2013-09-18,8209.1396484375
2013-09-23,8292.7900390625
2013-09-24,8299.080078125
2013-09-25,8283.8603515625
2013-09-26,8184.642578125
2013-09-27,8230.6396484375
2013-09-30,8173.83251953125
2013-10-01,8186.982421875
2013-10-02,8216.4794921875
2013-10-03,8358.9794921875
2013-10-04,8364.509765625
2013-10-07,8333.6201171875
2013-10-08,8375.6103515625
2013-10-09,8344.6904296875
2013-10-11,8349.330078125
2013-10-14,8273.919921875
2013-10-15,8367.83984375
2013-10-16,8332.1396484375
2013-10-17,8374.6396484375
2013-10-18,8441.150390625
2013-10-21,8419.2802734375
2013-10-22,8418.2294921875
2013-10-23,8393.580078125
2013-10-24,8413.6796875
2013-10-25,8346.580078125
2013-10-28,8407.7900390625
2013-10-29,8420.9404296875
2013-10-30,8465.01953125
2013-10-31,8450.01953125
2013-11-01,8388.1396484375
2013-11-04,8354.099609375
2013-11-05,8262.16015625
2013-11-06,8281.9296875
2013-11-07,8283.669921875
2013-11-08,8229.5498046875
2013-11-11,8182.5224609375
2013-11-12,8195.2197265625
2013-11-13,8104.22216796875
2013-11-14,8134.87255859375
2013-11-15,8177.08251953125
2013-11-18,8191.42236328125
2013-11-19,8260.169921875
2013-11-20,8204.419921875
2013-11-21,8099.41259765625
2013-11-22,8116.7421875
2013-11-25,8187.47216796875
2013-11-26,8247.9794921875
2013-11-27,8295.83984375
2013-11-28,8362.3896484375
2013-11-29,8406.7900390625
2013-12-02,8414.5703125
2013-12-03,8392.509765625
2013-12-04,8417.9599609375
2013-12-05,8375.5
2013-12-06,8367.6796875
2013-12-09,8444.580078125
2013-12-10,8443.349609375
2013-12-11,8433.7294921875
2013-12-12,8361.2900390625
2013-12-13,8376.900390625
2013-12-16,8313.830078125
2013-12-17,8352.8896484375
2013-12-18,8349.0
2013-12-19,8407.3603515625
2013-12-20,8408.490234375
2013-12-23,8456.419921875
2013-12-24,8450.4501953125
2013-12-25,8467.7197265625
2013-12-26,8485.849609375
2013-12-27,8535.0
2013-12-30,8623.3896484375
2013-12-31,8611.4697265625
2014-01-02,8612.5
2014-01-03,8546.5
2014-01-06,8499.9697265625
2014-01-07,8512.259765625
2014-01-08,8555.9697265625
2014-01-09,8514.6396484375
2014-01-10,8529.3095703125
2014-01-13,8566.16015625
2014-01-14,8548.099609375
2014-01-15,8602.509765625
2014-01-16,8612.0703125
2014-01-17,8595.9599609375
2014-01-20,8621.51953125
2014-01-21,8599.8603515625
2014-01-22,8625.259765625
2014-01-23,8595.0595703125
2014-01-24,8598.26953125
2014-01-27,8462.5302734375
2014-02-05,8264.4404296875
2014-02-06,8310.9697265625
2014-02-07,8387.3095703125
2014-02-10,8391.91015625
2014-02-11,8430.51953125
2014-02-12,8510.830078125
2014-02-13,8467.66015625
2014-02-14,8513.6396484375
2014-02-17,8519.509765625
2014-02-18,8556.1904296875
2014-02-19,8576.9697265625
2014-02-20,8524.580078125
2014-02-21,8601.8203125
2014-02-24,8560.5703125
2014-02-25,8575.580078125
2014-02-26,8600.8203125
2014-02-27,8639.5400390625
2014-03-03,8601.9404296875
2014-03-04,8554.5
2014-03-05,8632.8896484375
2014-03-06,8713.75
2014-03-07,8713.919921875
2014-03-10,8665.2001953125
2014-03-11,8702.2900390625
2014-03-12,8684.6904296875
2014-03-13,8747.75
2014-03-14,8687.58984375
2014-03-17,8700.0595703125
2014-03-18,8731.900390625
2014-03-19,8689.419921875
2014-03-20,8597.2900390625
2014-03-21,8577.1298828125
2014-03-24,8605.33984375
2014-03-25,8689.259765625
2014-03-26,8737.2294921875
2014-03-27,8779.5302734375
2014-03-28,8774.599609375
2014-03-31,8849.240234375
2014-04-01,8873.1103515625
2014-04-02,8905.4091796875
2014-04-03,8888.4990234375
2014-04-07,8876.3994140625
2014-04-08,8888.208984375
2014-04-09,8930.529296875
2014-04-10,8948.05859375
2014-04-11,8908.0087890625
2014-04-14,8857.3798828125
2014-04-15,8916.6689453125
2014-04-16,8923.779296875
2014-04-17,8944.119140625
2014-04-18,8966.619140625
2014-04-21,8951.1494140625
2014-04-22,8974.6689453125
2014-04-23,8956.87890625
2014-04-24,8945.4091796875
2014-04-25,8774.080078125
2014-04-28,8809.669921875
2014-04-29,8872.0703125
2014-04-30,8791.400390625
2014-05-02,8867.2802734375
2014-05-05,8870.3896484375
2014-05-06,8912.3486328125
2014-05-07,8893.1787109375
2014-05-08,8930.859375
2014-05-09,8889.6494140625
2014-05-12,8808.5703125
2014-05-13,8817.900390625
2014-05-14,8875.119140625
2014-05-15,8880.609375
2014-05-16,8888.4091796875
2014-05-19,8899.859375
2014-05-20,8887.7490234375
2014-05-21,8862.3798828125
2014-05-22,8969.5888671875
2014-05-23,9008.1787109375
2014-05-26,9036.0791015625
2014-05-27,9055.248046875
2014-05-28,9121.66796875
2014-05-29,9108.9580078125
2014-05-30,9075.8681640625
2014-06-03,9123.41796875
2014-06-04,9119.91796875
2014-06-05,9140.677734375
2014-06-06,9134.41796875
2014-06-09,9162.6982421875
2014-06-10,9222.328125
2014-06-11,9229.7578125
2014-06-12,9204.6083984375
2014-06-13,9196.34765625
2014-06-16,9202.8876953125
2014-06-17,9240.5576171875
2014-06-18,9279.8876953125
2014-06-19,9316.767578125
2014-06-20,9273.748046875
2014-06-23,9228.3076171875
2014-06-24,9246.158203125
2014-06-25,9242.1181640625
2014-06-26,9320.8984375
2014-06-27,9306.7880859375
2014-06-30,9393.0283203125
2014-07-01,9441.8779296875
2014-07-02,9484.9169921875
2014-07-03,9526.1875
2014-07-04,9510.0068359375
2014-07-07,9520.1572265625
2014-07-08,9530.9375
2014-07-09,9489.9375
2014-07-10,9565.076171875
2014-07-11,9495.796875
2014-07-14,9520.2568359375
2014-07-15,9569.1259765625
2014-07-16,9484.6875
2014-07-17,9408.1982421875
2014-07-18,9400.927734375
2014-07-21,9440.927734375
2014-07-22,9499.3173828125
2014-07-23,9499.3173828125
2014-07-24,9527.4970703125
2014-07-25,9439.248046875
2014-07-28,9420.1376953125
2014-07-29,9391.837890625
2014-07-30,9446.9775390625
2014-07-31,9315.8076171875
2014-08-01,9266.4677734375
2014-08-04,9330.1484375
2014-08-05,9141.3984375
2014-08-06,9143.927734375
2014-08-07,9131.3984375
2014-08-08,9085.91796875
2014-08-11,9172.8681640625
2014-08-12,9163.078125
2014-08-13,9231.267578125
2014-08-14,9230.568359375
2014-08-15,9206.767578125
2014-08-18,9141.267578125
2014-08-19,9243.73828125
2014-08-20,9288.0078125
2014-08-21,9253.337890625
2014-08-22,9380.0576171875
2014-08-25,9390.578125
2014-08-26,9393.91796875
2014-08-27,9485.546875
2014-08-28,9478.3271484375
2014-08-29,9436.2275390625
2014-09-01,9513.0166015625
2014-09-02,9399.677734375
2014-09-03,9450.3076171875
2014-09-04,9428.84765625
2014-09-05,9407.8984375
2014-09-09,9434.7275390625
2014-09-10,9357.568359375
2014-09-11,9322.908203125
2014-09-12,9223.1376953125
2014-09-15,9217.41796875
2014-09-16,9133.3583984375
2014-09-17,9195.1279296875
2014-09-18,9236.98828125
2014-09-19,9240.408203125
2014-09-22,9134.6083984375
2014-09-23,9084.8583984375
2014-09-24,9098.4482421875
2014-09-25,9011.548828125
2014-09-26,8989.779296875
2014-09-29,8960.71875
2014-09-30,8966.87890625
2014-10-01,8990.21875
2014-10-02,8975.1494140625
2014-10-03,9106.23828125
2014-10-06,9095.09765625
2014-10-07,9040.7685546875
2014-10-08,8955.138671875
2014-10-09,8966.3994140625
2014-10-13,8711.349609375
2014-10-14,8768.349609375
2014-10-15,8655.4697265625
2014-10-16,8633.650390625
2014-10-17,8512.83984375
2014-10-20,8663.099609375
2014-10-21,8654.599609375
2014-10-22,8748.7900390625
2014-10-23,8731.0302734375
2014-10-24,8645.9697265625
2014-10-27,8627.740234375
2014-10-28,8773.509765625
2014-10-29,8903.638671875
2014-10-30,8888.029296875
2014-10-31,8974.71875
2014-11-03,9004.8193359375
2014-11-04,8989.138671875
2014-11-05,8962.55859375
2014-11-06,8890.978515625
2014-11-07,8912.5791015625
2014-11-10,9049.939453125
2014-11-11,9034.0986328125
2014-11-12,8918.9091796875
2014-11-13,8980.62890625
2014-11-14,8982.8388671875
2014-11-17,8884.3486328125
2014-11-18,8859.0302734375
2014-11-19,8963.19921875
2014-11-20,9078.828125
2014-11-21,9091.48828125
2014-11-24,9122.2880859375
2014-11-25,9116.1982421875
2014-11-26,9122.34765625
2014-11-27,9165.267578125
2014-11-28,9187.1083984375
2014-12-01,9117.66796875
2014-12-02,9034.7490234375
2014-12-03,9175.2177734375
2014-12-04,9225.068359375
2014-12-05,9206.5283203125
2014-12-08,9187.248046875
2014-12-09,9128.8583984375
2014-12-10,9032.119140625
2014-12-11,9013.029296875
2014-12-12,9027.2890625
2014-12-15,8985.5888671875
2014-12-16,8950.869140625
2014-12-17,8828.3203125
2014-12-18,8878.5888671875
2014-12-19,8999.478515625
2014-12-22,9094.9580078125
2014-12-23,9097.66796875
2014-12-24,9186.1376953125
2014-12-25,9158.658203125
2014-12-26,9214.0283203125
2014-12-29,9286.23828125
2014-12-30,9268.3876953125
2014-12-31,9307.2177734375
2015-01-05,9274.068359375
2015-01-06,9048.298828125
2015-01-07,9080.0478515625
2015-01-08,9237.98828125
2015-01-09,9215.5380859375
2015-01-12,9178.2578125
2015-01-13,9231.7578125
2015-01-14,9180.1884765625
2015-01-15,9165.0478515625
2015-01-16,9138.248046875
2015-01-19,9174.017578125
2015-01-20,9251.6484375
2015-01-21,9319.66796875
2015-01-22,9369.4677734375
2015-01-23,9470.8974609375
2015-01-26,9477.626953125
2015-01-27,9521.546875
2015-01-28,9510.876953125
2015-01-29,9426.8583984375
2015-01-30,9361.8681640625
2015-02-02,9386.9482421875
2015-02-03,9448.6884765625
2015-02-04,9513.876953125
2015-02-05,9512.0068359375
2015-02-06,9456.13671875
2015-02-09,9421.4580078125
2015-02-10,9393.658203125
2015-02-11,9462.1767578125
2015-02-12,9496.2666015625
2015-02-13,9529.466796875
2015-02-24,9629.326171875
2015-02-25,9699.4951171875
2015-02-26,9622.0556640625
2015-03-02,9601.31640625
2015-03-03,9605.7255859375
2015-03-04,9621.6865234375
2015-03-05,9595.0458984375
2015-03-06,9645.7255859375
2015-03-09,9562.9365234375
2015-03-10,9536.4873046875
2015-03-11,9523.13671875
2015-03-12,9595.9560546875
2015-03-13,9579.3056640625
2015-03-16,9512.8671875
2015-03-17,9539.3974609375
2015-03-18,9653.3857421875
2015-03-19,9736.685546875
2015-03-20,9749.6455078125
2015-03-23,9758.044921875
2015-03-24,9731.615234375
2015-03-25,9667.7861328125
2015-03-26,9619.076171875
2015-03-27,9503.6767578125
2015-03-30,9521.8271484375
2015-03-31,9586.396484375
2015-04-01,9507.6171875
2015-04-02,9600.2763671875
2015-04-07,9641.8564453125
2015-04-08,9571.92578125
2015-04-09,9567.99609375
2015-04-10,9617.65625
2015-04-13,9666.4755859375
2015-04-14,9642.17578125
2015-04-15,9540.0166015625
2015-04-16,9656.826171875
2015-04-17,9570.8857421875
2015-04-20,9552.806640625
2015-04-21,9533.9375
2015-04-22,9612.9560546875
2015-04-23,9797.4453125
2015-04-24,9913.2353515625
2015-04-27,9973.07421875
2015-04-28,9956.7841796875
2015-04-29,9853.78515625
2015-04-30,9820.0048828125
2015-05-04,9844.9951171875
2015-05-05,9820.0849609375
2015-05-06,9818.1552734375
2015-05-07,9704.0654296875
2015-05-08,9691.955078125
2015-05-11,9663.67578125
2015-05-12,9680.6865234375
2015-05-13,9724.0654296875
2015-05-14,9610.7861328125
2015-05-15,9579.4365234375
2015-05-18,9606.0556640625
2015-05-19,9716.724609375
2015-05-20,9685.2646484375
2015-05-21,9578.515625
2015-05-22,9638.755859375
2015-05-25,9645.1259765625
2015-05-26,9669.3662109375
2015-05-27,9693.4951171875
2015-05-28,9712.794921875
2015-05-29,9701.025390625
2015-06-01,9625.646484375
2015-06-02,9614.2158203125
2015-06-03,9556.4765625
2015-06-04,9348.587890625
2015-06-05,9340.087890625
2015-06-08,9368.3876953125
2015-06-09,9191.828125
2015-06-10,9298.4580078125
2015-06-11,9302.4482421875
2015-06-12,9301.8876953125
2015-06-15,9259.4384765625
2015-06-16,9212.73828125
2015-06-17,9189.7880859375
2015-06-18,9218.328125
2015-06-22,9341.7275390625
2015-06-23,9391.09765625
2015-06-24,9397.267578125
2015-06-25,9476.296875
2015-06-26,9462.52734375
2015-06-29,9236.0576171875
2015-06-30,9322.9775390625
2015-07-01,9375.1884765625
2015-07-02,9379.1982421875
2015-07-03,9358.1884765625
2015-07-06,9255.91796875
2015-07-07,9250.1181640625
2015-07-08,8976.0693359375
2015-07-09,8914.0888671875
2015-07-13,9033.87890625
2015-07-14,9041.71875
2015-07-15,9054.1591796875
2015-07-16,9042.1689453125
2015-07-17,9045.939453125
2015-07-20,8974.958984375
2015-07-21,9005.9189453125
2015-07-22,8918.6591796875
2015-07-23,8791.080078125
2015-07-24,8767.8203125
2015-07-27,8556.6396484375
2015-07-28,8582.4501953125
2015-07-29,8563.4404296875
2015-07-30,8651.4501953125
2015-07-31,8665.2998046875
2015-08-03,8524.3701171875
2015-08-04,8510.8203125
2015-08-05,8542.2294921875
2015-08-06,8449.51953125
2015-08-07,8442.25
2015-08-10,8466.7998046875
2015-08-11,8394.099609375
2015-08-12,8283.33984375
2015-08-13,8311.7001953125
2015-08-14,8305.599609375
2015-08-17,8213.3798828125
2015-08-18,8177.1826171875
2015-08-19,8021.80224609375
2015-08-20,8029.7724609375
2015-08-21,7786.88427734375
2015-08-24,7410.3056640625
2015-08-25,7675.60498046875
2015-08-26,7715.5546875
2015-08-27,7824.513671875
2015-08-28,8019.142578125
2015-08-31,8174.88232421875
